elevation_deg,metric,value_db,ecdf
55,snr_db,3.00357653728129,0.97675
55,snr_db,3.00854838740529,0.977
55,snr_db,3.0111304990724874,0.97725
55,snr_db,3.0117204577797354,0.9775
55,snr_db,3.031673412209836,0.97775
55,snr_db,3.0489909051571313,0.978
55,snr_db,3.0496722576087016,0.97825
55,snr_db,3.050909596058244,0.9785
55,snr_db,3.0550138145268066,0.97875
55,snr_db,3.070374240042979,0.979
55,snr_db,3.079308469413432,0.97925
55,snr_db,3.0801880659496055,0.9795
55,snr_db,3.0802405042817,0.97975
55,snr_db,3.0861605701050254,0.98
55,snr_db,3.0886454980211764,0.98025
55,snr_db,3.0977006774826954,0.9805
55,snr_db,3.1232165783321477,0.98075
55,snr_db,3.12382250054437,0.981
55,snr_db,3.1365326180480633,0.98125
55,snr_db,3.137848054969077,0.9815
55,snr_db,3.1518789157613862,0.98175
55,snr_db,3.1689766554640664,0.982
55,snr_db,3.1733398431010973,0.98225
55,snr_db,3.176052580468026,0.9825
55,snr_db,3.1783269124059217,0.98275
55,snr_db,3.1826265430940675,0.983
55,snr_db,3.2026971829526003,0.98325
55,snr_db,3.2392857906244914,0.9835
55,snr_db,3.252661511667671,0.98375
55,snr_db,3.273721774759082,0.984
55,snr_db,3.284176689828734,0.98425
55,snr_db,3.298736881122162,0.9845
55,snr_db,3.300333767025889,0.98475
55,snr_db,3.3074314672227967,0.985
55,snr_db,3.3090044046954175,0.98525
55,snr_db,3.312124070446681,0.9855
55,snr_db,3.318515033445317,0.98575
55,snr_db,3.3334438775401214,0.986
55,snr_db,3.3522246044192543,0.98625
55,snr_db,3.3640752871935935,0.9865
55,snr_db,3.3767512047131696,0.98675
55,snr_db,3.380736864263519,0.987
55,snr_db,3.3810150393142835,0.98725
55,snr_db,3.407902810191887,0.9875
55,snr_db,3.42584791551237,0.98775
55,snr_db,3.429733240144406,0.988
55,snr_db,3.4303110847890697,0.98825
55,snr_db,3.432693920662029,0.9885
55,snr_db,3.4569670788413855,0.98875
55,snr_db,3.467590816874811,0.989
55,snr_db,3.515062732556604,0.98925
55,snr_db,3.5215119791347065,0.9895
55,snr_db,3.535127613082805,0.98975
55,snr_db,3.5370994702973997,0.99
55,snr_db,3.5380653780631564,0.99025
55,snr_db,3.564572304815998,0.9905
55,snr_db,3.6022071588914684,0.99075
55,snr_db,3.604998382874278,0.991
55,snr_db,3.6299979122850354,0.99125
55,snr_db,3.6414917352032377,0.9915
55,snr_db,3.6810989983993316,0.99175
55,snr_db,3.7198945380306387,0.992
55,snr_db,3.7200931392749856,0.99225
55,snr_db,3.72228661874419,0.9925
55,snr_db,3.7401736566809687,0.99275
55,snr_db,3.7664224128962793,0.993
55,snr_db,3.7776563222321475,0.99325
55,snr_db,3.8021951844452895,0.9935
55,snr_db,3.8236573167590797,0.99375
55,snr_db,3.823829289777527,0.994
55,snr_db,3.8254997943279645,0.99425
55,snr_db,3.8317130054887656,0.9945
55,snr_db,3.8381208307435317,0.99475
55,snr_db,3.846502631111106,0.995
55,snr_db,3.8599543288564346,0.99525
55,snr_db,3.869657254819674,0.9955
55,snr_db,3.891321660910592,0.99575
55,snr_db,3.9506566545523665,0.996
55,snr_db,3.9564865165698975,0.99625
55,snr_db,3.9608155416322886,0.9965
55,snr_db,3.970268572866515,0.99675
55,snr_db,3.979252091940484,0.997
55,snr_db,3.9977929133217116,0.99725
55,snr_db,4.091349729232964,0.9975
55,snr_db,4.098280977300127,0.99775
55,snr_db,4.1353946565575175,0.998
55,snr_db,4.238019343942038,0.99825
55,snr_db,4.282265281413961,0.9985
55,snr_db,4.3636676915632,0.99875
55,snr_db,4.48595264397481,0.999
55,snr_db,4.61067625401465,0.99925
55,snr_db,4.689190849559484,0.9995
55,snr_db,4.7980122469935464,0.99975
55,snr_db,6.06363059906222,1.0
55,sinr_db,-41.046685634205396,0.00025
55,sinr_db,-38.91685653543205,0.0005
55,sinr_db,-38.19830024929104,0.00075
55,sinr_db,-37.013130168101455,0.001
55,sinr_db,-35.082877842405836,0.00125
55,sinr_db,-34.70257806487797,0.0015
55,sinr_db,-34.69888362837778,0.00175
55,sinr_db,-34.441683964924735,0.002
55,sinr_db,-34.275584775486145,0.00225
55,sinr_db,-34.24896445183171,0.0025
55,sinr_db,-34.09405806569596,0.00275
55,sinr_db,-33.76645573433909,0.003
55,sinr_db,-33.72175665118968,0.00325
55,sinr_db,-33.65605784854704,0.0035
55,sinr_db,-33.58221558453752,0.00375
55,sinr_db,-33.252981239529056,0.004
55,sinr_db,-33.141985473410294,0.00425
55,sinr_db,-32.86921423462397,0.0045
55,sinr_db,-32.6122807402188,0.00475
55,sinr_db,-32.3452852426176,0.005
55,sinr_db,-32.15101043278739,0.00525
55,sinr_db,-31.87011113803058,0.0055
55,sinr_db,-31.854071859007796,0.00575
55,sinr_db,-31.719943535223116,0.006
55,sinr_db,-31.396093899551076,0.00625
55,sinr_db,-31.26471621077362,0.0065
55,sinr_db,-31.11751703715464,0.00675
55,sinr_db,-31.085920982879585,0.007
55,sinr_db,-30.762162187389066,0.00725
55,sinr_db,-30.658482841819065,0.0075
55,sinr_db,-30.633248746932075,0.00775
55,sinr_db,-30.542866018685984,0.008
55,sinr_db,-30.54168801827844,0.00825
55,sinr_db,-30.53087022508982,0.0085
55,sinr_db,-30.246732597167096,0.00875
55,sinr_db,-30.132254678813585,0.009
55,sinr_db,-30.064589210516846,0.00925
55,sinr_db,-30.010547407767998,0.0095
55,sinr_db,-29.872931326521346,0.00975
55,sinr_db,-29.750995581029088,0.01
55,sinr_db,-29.728760424322193,0.01025
55,sinr_db,-29.542900195800176,0.0105
55,sinr_db,-29.488316914741375,0.01075
55,sinr_db,-29.46343347064446,0.011
55,sinr_db,-29.453389949462817,0.01125
55,sinr_db,-29.258407602778746,0.0115
55,sinr_db,-29.23779812978102,0.01175
55,sinr_db,-29.07620284432415,0.012
55,sinr_db,-28.74926579238319,0.01225
55,sinr_db,-28.7434400614449,0.0125
55,sinr_db,-28.683049955243042,0.01275
55,sinr_db,-28.633184332008508,0.013
55,sinr_db,-28.550388349587934,0.01325
55,sinr_db,-28.405651152056343,0.0135
55,sinr_db,-28.37556574892603,0.01375
55,sinr_db,-28.116336253349793,0.014
55,sinr_db,-28.09694247884275,0.01425
55,sinr_db,-27.973746064857423,0.0145
55,sinr_db,-27.938739961432525,0.01475
55,sinr_db,-27.935509621356548,0.015
55,sinr_db,-27.92982566687495,0.01525
55,sinr_db,-27.781981802714956,0.0155
55,sinr_db,-27.77261349538342,0.01575
55,sinr_db,-27.71055886671745,0.016
55,sinr_db,-27.62964268377012,0.01625
55,sinr_db,-27.443832112664243,0.0165
55,sinr_db,-27.32057329772815,0.01675
55,sinr_db,-27.246590798475196,0.017
55,sinr_db,-27.169318834120112,0.01725
55,sinr_db,-26.877740165158134,0.0175
55,sinr_db,-26.87215449292377,0.01775
55,sinr_db,-26.862629081106594,0.018
55,sinr_db,-26.726505488430966,0.01825
55,sinr_db,-26.652365686592013,0.0185
55,sinr_db,-26.540049706556804,0.01875
55,sinr_db,-26.49780495954614,0.019
55,sinr_db,-26.44846874113948,0.01925
55,sinr_db,-26.445162989678813,0.0195
55,sinr_db,-26.427950698219536,0.01975
55,sinr_db,-26.396374397481676,0.02
55,sinr_db,-26.319315629330898,0.02025
55,sinr_db,-26.227415008748736,0.0205
55,sinr_db,-26.194371701185865,0.02075
55,sinr_db,-26.08913591494929,0.021
55,sinr_db,-26.019573446001225,0.02125
55,sinr_db,-26.006104029131404,0.0215
55,sinr_db,-25.99065621364119,0.02175
55,sinr_db,-25.942473985456292,0.022
55,sinr_db,-25.929868222306254,0.02225
55,sinr_db,-25.927839125772163,0.0225
55,sinr_db,-25.876449402694007,0.02275
55,sinr_db,-25.823751989682346,0.023
55,sinr_db,-25.759859636957053,0.02325
55,sinr_db,-25.74708231277901,0.0235
55,sinr_db,-25.706828401237285,0.02375
55,sinr_db,-25.664253303588154,0.024
55,sinr_db,-25.577614134016414,0.02425
55,sinr_db,-25.451330155988856,0.0245
55,sinr_db,-25.33160285810981,0.02475
55,sinr_db,-25.277168065980998,0.025
55,sinr_db,-25.272064129953588,0.02525
55,sinr_db,-25.24850930179897,0.0255
55,sinr_db,-25.21146881995065,0.02575
55,sinr_db,-25.11802127307723,0.026
55,sinr_db,-25.082137297703937,0.02625
55,sinr_db,-25.046598225995098,0.0265
55,sinr_db,-24.9967978466606,0.02675
55,sinr_db,-24.9282225364445,0.027
55,sinr_db,-24.889540226767902,0.02725
55,sinr_db,-24.823025910889797,0.0275
55,sinr_db,-24.692781229578458,0.02775
55,sinr_db,-24.560088877058742,0.028
55,sinr_db,-24.387197390097896,0.02825
55,sinr_db,-24.261265105246647,0.0285
55,sinr_db,-24.223458119443197,0.02875
55,sinr_db,-24.212924606921256,0.029
55,sinr_db,-24.203749520326117,0.02925
55,sinr_db,-24.10395276227173,0.0295
55,sinr_db,-24.04566557259396,0.02975
55,sinr_db,-23.938114932048087,0.03
55,sinr_db,-23.88658448267158,0.03025
55,sinr_db,-23.865102029854075,0.0305
55,sinr_db,-23.74934656759381,0.03075
55,sinr_db,-23.631126545202612,0.031
55,sinr_db,-23.581534070253497,0.03125
55,sinr_db,-23.55105835328303,0.0315
55,sinr_db,-23.51242686842089,0.03175
55,sinr_db,-23.403775240582117,0.032
55,sinr_db,-23.3185503199512,0.03225
55,sinr_db,-23.294232087175498,0.0325
55,sinr_db,-23.272158701615595,0.03275
55,sinr_db,-23.18066583038236,0.033
55,sinr_db,-23.134062206634447,0.03325
55,sinr_db,-23.050778624144513,0.0335
55,sinr_db,-22.977451630586557,0.03375
55,sinr_db,-22.931541314400565,0.034
55,sinr_db,-22.918671173235534,0.03425
55,sinr_db,-22.818861490615596,0.0345
55,sinr_db,-22.685960796634788,0.03475
55,sinr_db,-22.623915600030937,0.035
55,sinr_db,-22.555879566763156,0.03525
55,sinr_db,-22.527092344279758,0.0355
55,sinr_db,-22.413383926181375,0.03575
55,sinr_db,-22.264455435131296,0.036
55,sinr_db,-22.247138131799332,0.03625
55,sinr_db,-22.16798228375749,0.0365
55,sinr_db,-22.128335275938788,0.03675
55,sinr_db,-22.12825740480524,0.037
55,sinr_db,-22.12353153227785,0.03725
55,sinr_db,-22.057220438594307,0.0375
55,sinr_db,-22.011146787581698,0.03775
55,sinr_db,-22.000881071710623,0.038
55,sinr_db,-21.970966749280567,0.03825
55,sinr_db,-21.95286562683103,0.0385
55,sinr_db,-21.90402028115601,0.03875
55,sinr_db,-21.805620368004483,0.039
55,sinr_db,-21.781489769918313,0.03925
55,sinr_db,-21.715051391356106,0.0395
55,sinr_db,-21.70918303655327,0.03975
55,sinr_db,-21.672517555523683,0.04
55,sinr_db,-21.647464780107697,0.04025
55,sinr_db,-21.62628998789501,0.0405
55,sinr_db,-21.59139484350547,0.04075
55,sinr_db,-21.570755062799734,0.041
55,sinr_db,-21.551818062250643,0.04125
55,sinr_db,-21.53735406598489,0.0415
55,sinr_db,-21.488538314671647,0.04175
55,sinr_db,-21.487466967064165,0.042
55,sinr_db,-21.46871537836627,0.04225
55,sinr_db,-21.46420260679993,0.0425
55,sinr_db,-21.436321617264692,0.04275
55,sinr_db,-21.408981334148795,0.043
55,sinr_db,-21.321355447607875,0.04325
55,sinr_db,-21.280860677142567,0.0435
55,sinr_db,-21.265908608569667,0.04375
55,sinr_db,-21.25001844965624,0.044
55,sinr_db,-21.20871306571907,0.04425
55,sinr_db,-21.196629174328567,0.0445
55,sinr_db,-21.131227808973758,0.04475
55,sinr_db,-21.126178805864054,0.045
55,sinr_db,-21.07015774683562,0.04525
55,sinr_db,-21.05251193360122,0.0455
55,sinr_db,-20.973370170731528,0.04575
55,sinr_db,-20.935016098747717,0.046
55,sinr_db,-20.9177681111867,0.04625
55,sinr_db,-20.910494463627987,0.0465
55,sinr_db,-20.845888522324763,0.04675
55,sinr_db,-20.81920086842686,0.047
55,sinr_db,-20.78981806094759,0.04725
55,sinr_db,-20.74518492612194,0.0475
55,sinr_db,-20.715891149422735,0.04775
55,sinr_db,-20.705259103452317,0.048
55,sinr_db,-20.70474698733583,0.04825
55,sinr_db,-20.67658684229631,0.0485
55,sinr_db,-20.65063105171307,0.04875
55,sinr_db,-20.55989194472,0.049
55,sinr_db,-20.555634990832914,0.04925
55,sinr_db,-20.551979871267292,0.0495
55,sinr_db,-20.516378907044277,0.04975
55,sinr_db,-20.51261312245692,0.05
55,sinr_db,-20.504319393195804,0.05025
55,sinr_db,-20.414967946559173,0.0505
55,sinr_db,-20.38179442582395,0.05075
55,sinr_db,-20.362808356403328,0.051
55,sinr_db,-20.33834933472925,0.05125
55,sinr_db,-20.299513947116687,0.0515
55,sinr_db,-20.273105050846702,0.05175
55,sinr_db,-20.27252914559192,0.052
55,sinr_db,-20.246602584555777,0.05225
55,sinr_db,-20.228574890792924,0.0525
55,sinr_db,-20.216308771324663,0.05275
55,sinr_db,-20.182432576222254,0.053
55,sinr_db,-20.160846543741687,0.05325
55,sinr_db,-20.132117345381143,0.0535
55,sinr_db,-20.127630952119922,0.05375
55,sinr_db,-20.10245149059301,0.054
55,sinr_db,-20.084839971470323,0.05425
55,sinr_db,-20.03387902854261,0.0545
55,sinr_db,-20.025418292009153,0.05475
55,sinr_db,-20.009556339128473,0.055
55,sinr_db,-19.952358810644082,0.05525
55,sinr_db,-19.92213071138437,0.0555
55,sinr_db,-19.881465826016495,0.05575
55,sinr_db,-19.84114767713235,0.056
55,sinr_db,-19.837659029436633,0.05625
55,sinr_db,-19.782305473105595,0.0565
55,sinr_db,-19.658542012299755,0.05675
55,sinr_db,-19.640476977144566,0.057
55,sinr_db,-19.640354481534573,0.05725
55,sinr_db,-19.63964219561406,0.0575
55,sinr_db,-19.621276266059432,0.05775
55,sinr_db,-19.54863726096695,0.058
55,sinr_db,-19.532847716938214,0.05825
55,sinr_db,-19.48744336562204,0.0585
55,sinr_db,-19.475424297252108,0.05875
55,sinr_db,-19.47075839510681,0.059
55,sinr_db,-19.449473781066583,0.05925
55,sinr_db,-19.425050532822603,0.0595
55,sinr_db,-19.386749381449693,0.05975
55,sinr_db,-19.34239567233337,0.06
55,sinr_db,-19.340117494628846,0.06025
55,sinr_db,-19.332258962181182,0.0605
55,sinr_db,-19.307446679377996,0.06075
55,sinr_db,-19.298705883052364,0.061
55,sinr_db,-19.29071223100631,0.06125
55,sinr_db,-19.234845667649058,0.0615
55,sinr_db,-19.186816129158622,0.06175
55,sinr_db,-19.154157488973542,0.062
55,sinr_db,-19.141203361362077,0.06225
55,sinr_db,-19.0991826494177,0.0625
55,sinr_db,-19.093713437647246,0.06275
55,sinr_db,-19.092705907173574,0.063
55,sinr_db,-19.08208090761097,0.06325
55,sinr_db,-19.062359286849627,0.0635
55,sinr_db,-19.05460373611839,0.06375
55,sinr_db,-19.04882098313059,0.064
55,sinr_db,-19.036568844142117,0.06425
55,sinr_db,-19.036131724998985,0.0645
55,sinr_db,-18.971713691556197,0.06475
55,sinr_db,-18.955348106858636,0.065
55,sinr_db,-18.94221578567027,0.06525
55,sinr_db,-18.916161368541346,0.0655
55,sinr_db,-18.881611977123626,0.06575
55,sinr_db,-18.865844073269958,0.066
55,sinr_db,-18.860668383813945,0.06625
55,sinr_db,-18.853021573207485,0.0665
55,sinr_db,-18.820873732234006,0.06675
55,sinr_db,-18.813483355734068,0.067
55,sinr_db,-18.801688134536935,0.06725
55,sinr_db,-18.78946396462802,0.0675
55,sinr_db,-18.746612479721392,0.06775
55,sinr_db,-18.662025429526253,0.068
55,sinr_db,-18.624365954619734,0.06825
55,sinr_db,-18.624271503553018,0.0685
55,sinr_db,-18.62002660811902,0.06875
55,sinr_db,-18.619939024926765,0.069
55,sinr_db,-18.567095605147966,0.06925
55,sinr_db,-18.483903079260763,0.0695
55,sinr_db,-18.46354091351614,0.06975
55,sinr_db,-18.461920592507017,0.07
55,sinr_db,-18.445419663180434,0.07025
55,sinr_db,-18.443529789248252,0.0705
55,sinr_db,-18.441752416395964,0.07075
55,sinr_db,-18.40752911387578,0.071
55,sinr_db,-18.37670848963085,0.07125
55,sinr_db,-18.349410796888765,0.0715
55,sinr_db,-18.34027439529904,0.07175
55,sinr_db,-18.27480033924487,0.072
55,sinr_db,-18.258885615272654,0.07225
55,sinr_db,-18.25818440653517,0.0725
55,sinr_db,-18.25178115753825,0.07275
55,sinr_db,-18.243293576241925,0.073
55,sinr_db,-18.241529215103714,0.07325
55,sinr_db,-18.216598748335407,0.0735
55,sinr_db,-18.189921144230986,0.07375
55,sinr_db,-18.161943532018753,0.074
55,sinr_db,-18.15895025844133,0.07425
55,sinr_db,-18.14198096390961,0.0745
55,sinr_db,-18.140392784811667,0.07475
55,sinr_db,-18.133768026874726,0.075
55,sinr_db,-18.08423395657782,0.07525
55,sinr_db,-18.073960789536265,0.0755
55,sinr_db,-18.071114518104487,0.07575
55,sinr_db,-18.065210368276894,0.076
55,sinr_db,-18.003648873059067,0.07625
55,sinr_db,-17.97925033666199,0.0765
55,sinr_db,-17.977334833819057,0.07675
55,sinr_db,-17.97534924568758,0.077
55,sinr_db,-17.95788117990786,0.07725
55,sinr_db,-17.934199535070658,0.0775
55,sinr_db,-17.92338588188106,0.07775
55,sinr_db,-17.916398777359117,0.078
55,sinr_db,-17.86125985962687,0.07825
55,sinr_db,-17.792983303166,0.0785
55,sinr_db,-17.781163986972654,0.07875
55,sinr_db,-17.770620772754096,0.079
55,sinr_db,-17.738200578830988,0.07925
55,sinr_db,-17.697114536642,0.0795
55,sinr_db,-17.66808002271967,0.07975
55,sinr_db,-17.651096266860268,0.08
55,sinr_db,-17.636943470200702,0.08025
55,sinr_db,-17.620862908481026,0.0805
55,sinr_db,-17.612406784528993,0.08075
55,sinr_db,-17.603863805162177,0.081
55,sinr_db,-17.59657912631089,0.08125
55,sinr_db,-17.57059029361492,0.0815
55,sinr_db,-17.553078056170683,0.08175
55,sinr_db,-17.503144997990926,0.082
55,sinr_db,-17.493314117629865,0.08225
55,sinr_db,-17.486699732444496,0.0825
55,sinr_db,-17.45214762459202,0.08275
55,sinr_db,-17.450345933516726,0.083
55,sinr_db,-17.43539461578527,0.08325
55,sinr_db,-17.382112309877805,0.0835
55,sinr_db,-17.381770749811682,0.08375
55,sinr_db,-17.379325326661313,0.084
55,sinr_db,-17.355404621894735,0.08425
55,sinr_db,-17.340029766224475,0.0845
55,sinr_db,-17.334634470648602,0.08475
55,sinr_db,-17.321673518148202,0.085
55,sinr_db,-17.300174302878354,0.08525
55,sinr_db,-17.292373620876926,0.0855
55,sinr_db,-17.291582212639327,0.08575
55,sinr_db,-17.284070935866232,0.086
55,sinr_db,-17.271093070674326,0.08625
55,sinr_db,-17.26387846707267,0.0865
55,sinr_db,-17.25737776822432,0.08675
55,sinr_db,-17.25188125046743,0.087
55,sinr_db,-17.251329123081103,0.08725
55,sinr_db,-17.22955294698874,0.0875
55,sinr_db,-17.228022595180292,0.08775
55,sinr_db,-17.210984735709417,0.088
55,sinr_db,-17.202242803683298,0.08825
55,sinr_db,-17.190786478198675,0.0885
55,sinr_db,-17.137552465871018,0.08875
55,sinr_db,-17.13325458369735,0.089
55,sinr_db,-17.119511778210253,0.08925
55,sinr_db,-17.11292907807532,0.0895
55,sinr_db,-17.107593748319857,0.08975
55,sinr_db,-17.055249549883023,0.09
55,sinr_db,-16.989657694227226,0.09025
55,sinr_db,-16.98678773485488,0.0905
55,sinr_db,-16.97839338664146,0.09075
55,sinr_db,-16.977163079530932,0.091
55,sinr_db,-16.976184867284218,0.09125
55,sinr_db,-16.9503599412461,0.0915
55,sinr_db,-16.94412907784742,0.09175
55,sinr_db,-16.93282451926518,0.092
55,sinr_db,-16.922762349256242,0.09225
55,sinr_db,-16.888275659032736,0.0925
55,sinr_db,-16.886561275504825,0.09275
55,sinr_db,-16.85943292751152,0.093
55,sinr_db,-16.82916584983159,0.09325
55,sinr_db,-16.8206268977466,0.0935
55,sinr_db,-16.81155973872477,0.09375
55,sinr_db,-16.801121914757083,0.094
55,sinr_db,-16.799962652036598,0.09425
55,sinr_db,-16.777537516441946,0.0945
55,sinr_db,-16.76623440069764,0.09475
55,sinr_db,-16.741721581249674,0.095
55,sinr_db,-16.71652729226277,0.09525
55,sinr_db,-16.71595431794043,0.0955
55,sinr_db,-16.69006181405364,0.09575
55,sinr_db,-16.671531092813886,0.096
55,sinr_db,-16.637798976495496,0.09625
55,sinr_db,-16.614229010402774,0.0965
55,sinr_db,-16.609790233587553,0.09675
55,sinr_db,-16.585630168882645,0.097
55,sinr_db,-16.58174549427625,0.09725
55,sinr_db,-16.57217201082043,0.0975
55,sinr_db,-16.56653638763963,0.09775
55,sinr_db,-16.523866829708453,0.098
55,sinr_db,-16.517392174226234,0.09825
55,sinr_db,-16.488963284902667,0.0985
55,sinr_db,-16.473093405724065,0.09875
55,sinr_db,-16.46513181603766,0.099
55,sinr_db,-16.460824731007165,0.09925
55,sinr_db,-16.452290975661228,0.0995
55,sinr_db,-16.43398641860084,0.09975
55,sinr_db,-16.425051349191207,0.1
55,sinr_db,-16.38872735552503,0.10025
55,sinr_db,-16.36573220559501,0.1005
55,sinr_db,-16.338882604829895,0.10075
55,sinr_db,-16.318829040495352,0.101
55,sinr_db,-16.301743446422144,0.10125
55,sinr_db,-16.297478999882273,0.1015
55,sinr_db,-16.274132656150144,0.10175
55,sinr_db,-16.27360994776296,0.102
55,sinr_db,-16.241563022372848,0.10225
55,sinr_db,-16.234216820442988,0.1025
55,sinr_db,-16.21259267333658,0.10275
55,sinr_db,-16.18845670758175,0.103
55,sinr_db,-16.186891565175234,0.10325
55,sinr_db,-16.17826117532824,0.1035
55,sinr_db,-16.177706020919324,0.10375
55,sinr_db,-16.17195701294715,0.104
55,sinr_db,-16.13739899948979,0.10425
55,sinr_db,-16.126983153402158,0.1045
55,sinr_db,-16.114413410042584,0.10475
55,sinr_db,-16.113776564815574,0.105
55,sinr_db,-16.094816207195507,0.10525
55,sinr_db,-16.08909627737988,0.1055
55,sinr_db,-16.08867418032814,0.10575
55,sinr_db,-16.040676040640733,0.106
55,sinr_db,-15.997226713032681,0.10625
55,sinr_db,-15.986341035740422,0.1065
55,sinr_db,-15.984099860453417,0.10675
55,sinr_db,-15.952425516166443,0.107
55,sinr_db,-15.94957674278686,0.10725
55,sinr_db,-15.933352442055991,0.1075
55,sinr_db,-15.926356716524442,0.10775
55,sinr_db,-15.918244703204065,0.108
55,sinr_db,-15.891294464447242,0.10825
55,sinr_db,-15.863857756385178,0.1085
55,sinr_db,-15.855059128078574,0.10875
55,sinr_db,-15.832036239833528,0.109
55,sinr_db,-15.811071380578232,0.10925
55,sinr_db,-15.735171324460532,0.1095
55,sinr_db,-15.683444853726126,0.10975
55,sinr_db,-15.682416695814304,0.11
55,sinr_db,-15.675527564002065,0.11025
55,sinr_db,-15.654504358017805,0.1105
55,sinr_db,-15.641913511209527,0.11075
55,sinr_db,-15.6199413454942,0.111
55,sinr_db,-15.605728100493915,0.11125
55,sinr_db,-15.590011197583806,0.1115
55,sinr_db,-15.571055338979235,0.11175
55,sinr_db,-15.566109015555485,0.112
55,sinr_db,-15.548377404740858,0.11225
55,sinr_db,-15.54315034942803,0.1125
55,sinr_db,-15.511486807113219,0.11275
55,sinr_db,-15.498764812321362,0.113
55,sinr_db,-15.497557628916063,0.11325
55,sinr_db,-15.492342742609823,0.1135
55,sinr_db,-15.484202984039522,0.11375
55,sinr_db,-15.475851200367522,0.114
55,sinr_db,-15.47030117189885,0.11425
55,sinr_db,-15.412301513055873,0.1145
55,sinr_db,-15.373300187315003,0.11475
55,sinr_db,-15.30884723231762,0.115
55,sinr_db,-15.303847437811779,0.11525
55,sinr_db,-15.299219566357689,0.1155
55,sinr_db,-15.290061018353697,0.11575
55,sinr_db,-15.255733051728079,0.116
55,sinr_db,-15.25365414901273,0.11625
55,sinr_db,-15.25276136882733,0.1165
55,sinr_db,-15.216550194231171,0.11675
55,sinr_db,-15.191944857967659,0.117
55,sinr_db,-15.1859426603462,0.11725
55,sinr_db,-15.16674203298707,0.1175
55,sinr_db,-15.16211293070181,0.11775
55,sinr_db,-15.15452685924249,0.118
55,sinr_db,-15.152645180374797,0.11825
55,sinr_db,-15.144205138765914,0.1185
55,sinr_db,-15.129232701013851,0.11875
55,sinr_db,-15.106545224379854,0.119
55,sinr_db,-15.085207591811029,0.11925
55,sinr_db,-15.050098066597712,0.1195
55,sinr_db,-14.981827160515973,0.11975
55,sinr_db,-14.901370484350247,0.12
55,sinr_db,-14.898017587960137,0.12025
55,sinr_db,-14.857808127245365,0.1205
55,sinr_db,-14.84786152300821,0.12075
55,sinr_db,-14.846037944055922,0.121
55,sinr_db,-14.779837236025033,0.12125
55,sinr_db,-14.759054589758335,0.1215
55,sinr_db,-14.7574679740123,0.12175
55,sinr_db,-14.75370519446259,0.122
55,sinr_db,-14.725920469945997,0.12225
55,sinr_db,-14.709104714279494,0.1225
55,sinr_db,-14.705105417465624,0.12275
55,sinr_db,-14.688385907091778,0.123
55,sinr_db,-14.673225987143725,0.12325
55,sinr_db,-14.664060728677931,0.1235
55,sinr_db,-14.65226974214961,0.12375
55,sinr_db,-14.650230935737286,0.124
55,sinr_db,-14.641139720950658,0.12425
55,sinr_db,-14.639773745865778,0.1245
55,sinr_db,-14.63306046280552,0.12475
55,sinr_db,-14.618175184170472,0.125
55,sinr_db,-14.606977053436683,0.12525
55,sinr_db,-14.590714016731845,0.1255
55,sinr_db,-14.569221487307352,0.12575
55,sinr_db,-14.545072430691322,0.126
55,sinr_db,-14.527497109308669,0.12625
55,sinr_db,-14.522535051129669,0.1265
55,sinr_db,-14.519439387641878,0.12675
55,sinr_db,-14.498569490252605,0.127
55,sinr_db,-14.488045704395232,0.12725
55,sinr_db,-14.474562803081241,0.1275
55,sinr_db,-14.472939021223878,0.12775
55,sinr_db,-14.449414990898944,0.128
55,sinr_db,-14.402292304781255,0.12825
55,sinr_db,-14.375062160157919,0.1285
55,sinr_db,-14.363522364147478,0.12875
55,sinr_db,-14.338391426225458,0.129
55,sinr_db,-14.335476918751812,0.12925
55,sinr_db,-14.326629975025805,0.1295
55,sinr_db,-14.316773312591948,0.12975
55,sinr_db,-14.279040808318715,0.13
55,sinr_db,-14.277041910658097,0.13025
55,sinr_db,-14.244181179479584,0.1305
55,sinr_db,-14.24040390359528,0.13075
55,sinr_db,-14.213688097283077,0.131
55,sinr_db,-14.208169714616268,0.13125
55,sinr_db,-14.17780068766197,0.1315
55,sinr_db,-14.163505338127822,0.13175
55,sinr_db,-14.159095573933078,0.132
55,sinr_db,-14.154246106148083,0.13225
55,sinr_db,-14.144116114140413,0.1325
55,sinr_db,-14.122103739728129,0.13275
55,sinr_db,-14.107913885553458,0.133
55,sinr_db,-14.086754704067086,0.13325
55,sinr_db,-14.085702616189725,0.1335
55,sinr_db,-14.059038526217808,0.13375
55,sinr_db,-14.056798911324737,0.134
55,sinr_db,-14.023697248083199,0.13425
55,sinr_db,-14.012674637591871,0.1345
55,sinr_db,-14.005652513259903,0.13475
55,sinr_db,-13.993859743056603,0.135
55,sinr_db,-13.982678542057933,0.13525
55,sinr_db,-13.890631664341477,0.1355
55,sinr_db,-13.85642070961339,0.13575
55,sinr_db,-13.82414683215835,0.136
55,sinr_db,-13.806003745828342,0.13625
55,sinr_db,-13.788308115549913,0.1365
55,sinr_db,-13.783293105251529,0.13675
55,sinr_db,-13.77837975042354,0.137
55,sinr_db,-13.750607404641297,0.13725
55,sinr_db,-13.742318672522442,0.1375
55,sinr_db,-13.726821911997122,0.13775
55,sinr_db,-13.712178926904118,0.138
55,sinr_db,-13.67239483285074,0.13825
55,sinr_db,-13.668779042326458,0.1385
55,sinr_db,-13.66817642711773,0.13875
