country,iso3,step,satellite_latitude,satellite_longitude,country_share,step_devices_total,step_demods_total,selected_nodes,selected_demods,series_demod_used,sent_packets_used,decoded_payload_base,decoded_payload_early_decode,decoded_payload_early_drop,decoded_payload_early_decode_drop,decoded_payload_mean,collision_rate,elevation_deg,footprint_radius_m,footprint_area_km2,idle_demodulators,busy_demodulators
Russian Federation,RUS,1208,73.38633,139.902277,1.0,2669,1000,1000,1000,1000,1048,1040.1,1041.2,89.3,1130.5,1041.2,0.0064885496183205715,11.480457256867254,500000.0,785398.1633974483,995,5
Russian Federation,RUS,1209,73.566282,139.908316,1.0,2629,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,11.608103757882816,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1210,73.746231,139.914443,1.0,2588,1000,7,500,100,10,10.0,10.0,0.0,10.0,10.0,0.0,11.73541479882897,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1211,73.926176,139.920661,1.0,2546,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,11.862395011328715,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1212,74.106118,139.92697,1.0,2504,1000,400,100,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,11.989048942695689,500000.0,785398.1633974483,98,2
Russian Federation,RUS,1213,74.286056,139.933371,1.0,2460,1000,180,300,100,167,166.8,167.0,1.2,168.2,167.0,0.0,12.115381057832735,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1214,74.46599,139.939864,1.0,2416,1000,400,1000,1000,390,389.4,389.0,5.5,394.5,389.0,0.002564102564102555,12.24139574107977,500000.0,785398.1633974483,998,2
Russian Federation,RUS,1215,74.645921,139.946452,1.0,2371,1000,40,1000,1000,40,40.0,40.0,0.0,40.0,40.0,0.0,12.367097298012368,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1216,74.825848,139.953135,1.0,2325,1000,1500,1000,1000,1599,1571.6,1574.7,277.0,1851.7,1574.7,0.015196998123827354,12.492489957192731,500000.0,785398.1633974483,993,7
Russian Federation,RUS,1217,75.005771,139.959914,1.0,2278,1000,700,500,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,12.617577871874431,500000.0,785398.1633974483,497,3
Russian Federation,RUS,1218,75.18569,139.966791,1.0,2231,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,12.74236512166243,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1219,75.365606,139.973766,1.0,2183,1000,700,500,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,12.866855714129343,500000.0,785398.1633974483,497,3
Russian Federation,RUS,1220,75.545518,139.980841,1.0,2134,1000,1500,100,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,12.991053586390052,500000.0,785398.1633974483,93,7
Russian Federation,RUS,1221,75.725426,139.988017,1.0,2085,1000,2,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,13.114962606634833,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1222,75.905329,139.995295,1.0,2035,1000,400,300,100,390,298.8,388.8,4.3,393.1,388.8,0.003076923076923088,13.238586575623515,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1223,76.085229,140.002676,1.0,1984,1000,180,700,100,167,166.8,167.0,1.2,168.2,167.0,0.0,13.361929228140639,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1224,76.265125,140.010161,1.0,1933,1000,15,100,100,15,15.0,15.0,0.0,15.0,15.0,0.0,13.484994234413563,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1225,76.445017,140.017752,1.0,1882,1000,15,100,100,15,15.0,15.0,0.0,15.0,15.0,0.0,13.607785201494153,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1226,76.624905,140.025451,1.0,1830,1000,1500,100,100,1599,293.6,530.1,92.9,623.0,530.1,0.6684803001876172,13.730305674605773,500000.0,785398.1633974483,93,7
Russian Federation,RUS,1227,76.804788,140.033257,1.0,1777,1000,700,1000,1000,686,683.2,684.4,23.3,707.6999999999999,684.4,0.0023323615160349975,13.85255913845549,500000.0,785398.1633974483,997,3
Russian Federation,RUS,1228,76.984668,140.041172,1.0,1724,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,13.974549018513812,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1229,77.164543,140.049199,1.0,1671,1000,90,700,100,95,94.8,95.0,0.1,95.1,95.0,0.0,14.096278682261868,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1230,77.344413,140.057337,1.0,1617,1000,90,700,100,95,94.8,95.0,0.1,95.1,95.0,0.0,14.217751440407483,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1231,77.52428,140.065589,1.0,1563,1000,40,500,100,40,40.0,40.0,0.0,40.0,40.0,0.0,14.338970548071018,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1232,77.704142,140.073956,1.0,1509,1000,700,300,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,14.45993920594168,500000.0,785398.1633974483,297,3
Russian Federation,RUS,1233,77.884,140.082439,1.0,1454,1000,700,500,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,14.580660561405324,500000.0,785398.1633974483,497,3
Russian Federation,RUS,1234,78.063853,140.091039,1.0,1399,1000,700,700,100,686,299.0,569.4,18.9,588.3,569.4,0.16997084548104957,14.701137709644286,500000.0,785398.1633974483,697,3
Russian Federation,RUS,1235,78.243701,140.099758,1.0,1344,1000,1000,500,100,1048,298.4,567.4,45.8,613.1999999999999,567.4,0.458587786259542,14.82137369471053,500000.0,785398.1633974483,495,5
Russian Federation,RUS,1236,78.423546,140.108598,1.0,1289,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,14.941371510572282,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1237,78.603385,140.11756,1.0,1234,1000,15,100,100,15,15.0,15.0,0.0,15.0,15.0,0.0,15.061134102135355,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1238,78.78322,140.126645,1.0,1179,1000,700,1000,1000,686,683.2,684.4,23.3,707.6999999999999,684.4,0.0023323615160349975,15.18066436623971,500000.0,785398.1633974483,997,3
Russian Federation,RUS,1239,78.96305,140.135855,1.0,1124,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,15.299965152631842,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1240,79.142875,140.145191,1.0,1070,1000,40,700,100,40,40.0,40.0,0.0,40.0,40.0,0.0,15.419039264913778,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1241,79.322696,140.154655,1.0,1015,1000,15,500,100,15,15.0,15.0,0.0,15.0,15.0,0.0,15.537889461469518,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1242,79.502512,140.164248,1.0,960,1000,260,300,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,15.656518456369156,500000.0,785398.1633974483,298,2
Russian Federation,RUS,1243,79.682322,140.173973,1.0,906,1000,90,300,100,95,94.8,95.0,0.1,95.1,95.0,0.0,15.77492892025154,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1244,79.862128,140.18383,1.0,853,1000,180,1000,1000,167,167.0,167.0,1.1,168.1,167.0,0.0,15.893123481185967,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1245,80.041929,140.193822,1.0,799,1000,7,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,16.01110472551383,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1246,80.221725,140.20395,1.0,746,1000,180,100,100,167,166.8,167.0,1.2,168.2,167.0,0.0,16.128875198670073,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1247,80.401515,140.214216,1.0,694,1000,15,1000,1000,15,15.0,15.0,0.0,15.0,15.0,0.0,16.246437405985574,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1248,80.581301,140.224621,1.0,642,1000,40,700,100,40,40.0,40.0,0.0,40.0,40.0,0.0,16.36379381347095,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1249,80.761081,140.235167,1.0,592,1000,15,1000,1000,15,15.0,15.0,0.0,15.0,15.0,0.0,16.480946848581908,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1250,80.940855,140.245856,1.0,542,1000,90,300,100,95,94.8,95.0,0.1,95.1,95.0,0.0,16.59789890096698,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1251,81.120625,140.25669,1.0,493,1000,7,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,16.71465232319798,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1252,81.300389,140.267671,1.0,445,1000,260,500,100,255,255.0,254.8,1.8,256.6,254.8,0.0007843137254901489,16.8312094314837,500000.0,785398.1633974483,498,2
Russian Federation,RUS,1253,81.480147,140.2788,1.0,398,1000,2,300,100,10,10.0,10.0,0.0,10.0,10.0,0.0,16.94757250636718,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1254,81.6599,140.290079,1.0,352,1000,40,700,100,40,40.0,40.0,0.0,40.0,40.0,0.0,17.063743793407184,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1255,81.839647,140.301511,1.0,308,1000,2,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,17.179725503844026,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1256,82.019389,140.313097,1.0,266,1000,180,500,100,167,166.8,167.0,1.2,168.2,167.0,0.0,17.295519815250458,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1257,82.199125,140.324839,1.0,225,1000,180,300,100,167,166.8,167.0,1.2,168.2,167.0,0.0,17.411128872167836,500000.0,785398.1633974483,299,1
Russian Federation,RUS,1258,82.378855,140.33674,1.0,186,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,17.526554786727843,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1259,82.558579,140.348801,1.0,149,1000,2,1000,1000,10,10.0,10.0,0.0,10.0,10.0,0.0,17.641799639260427,500000.0,785398.1633974483,999,1
Russian Federation,RUS,1260,82.738297,140.361024,1.0,115,1000,40,700,100,40,40.0,40.0,0.0,40.0,40.0,0.0,17.756865478888187,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1261,82.91801,140.373412,1.0,84,1000,2,100,100,10,10.0,10.0,0.0,10.0,10.0,0.0,17.8717543241074,500000.0,785398.1633974483,99,1
Russian Federation,RUS,1262,83.097716,140.385967,1.0,56,1000,2,700,100,10,10.0,10.0,0.0,10.0,10.0,0.0,17.98646816335622,500000.0,785398.1633974483,699,1
Russian Federation,RUS,1263,83.277416,140.39869,1.0,31,1000,7,500,100,10,10.0,10.0,0.0,10.0,10.0,0.0,18.101008955570393,500000.0,785398.1633974483,499,1
Russian Federation,RUS,1264,83.457109,140.411585,1.0,12,1000,7,500,100,10,10.0,10.0,0.0,10.0,10.0,0.0,18.21537863072672,500000.0,785398.1633974483,499,1
