step,satellite_latitude,satellite_longitude,native_footprint_radius_m,footprint_radius_m,footprint_area_km2,country,iso3,overlap_fraction,effective_population,population_coverage_share,step_effective_population,step_devices_total,step_demodulators_total
1138,60.782697,139.651573,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03270087058153939,3103914.673916365,1.0,3103914.673916365,3104,13
1139,60.962826,139.653304,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.032986339433940595,3131010.9237762806,1.0,3131010.9237762806,3131,13
1140,61.142954,139.655076,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03326134634836211,3157114.1431071837,1.0,3157114.1431071837,3157,13
1141,61.323079,139.656890,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03352588269423197,3182223.5127088977,1.0,3182223.5127088977,3182,13
1142,61.503203,139.658746,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.033779946231784264,3206338.8199864,1.0,3206338.8199864,3206,13
1143,61.683326,139.660644,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03402354065677253,3229460.415734745,1.0,3229460.415734745,3229,13
1144,61.863446,139.662586,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03425667513034287,3251589.169515363,1.0,3251589.169515363,3252,14
1145,62.043564,139.664571,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.034479363795515444,3272726.423761255,1.0,3272726.423761255,3273,14
1146,62.223681,139.666600,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03469162528195876,3292873.9467709525,1.0,3292873.9467709525,3293,14
1147,62.403796,139.668673,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.034893482200986745,3312033.8847744446,1.0,3312033.8847744446,3312,14
1148,62.583908,139.670792,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03508496063292905,3330208.7132751793,1.0,3330208.7132751793,3330,14
1149,62.764019,139.672956,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.035266089609274125,3347401.187895911,1.0,3347401.187895911,3347,14
1150,62.944128,139.675166,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03543690059218045,3363614.2949747276,1.0,3363614.2949747276,3364,14
1151,63.124235,139.677422,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03559742695416685,3378851.2021780876,1.0,3378851.2021780876,3379,14
1152,63.304340,139.679725,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03574770346096506,3393115.2094140043,1.0,3393115.2094140043,3393,14
1153,63.484442,139.682076,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03588776576067331,3406409.700343317,1.0,3406409.700343317,3406,14
1154,63.664543,139.684474,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0360176498824949,3418738.094800753,1.0,3418738.094800753,3419,14
1155,63.844642,139.686922,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03613739174841527,3430103.802444089,1.0,3430103.802444089,3430,14
1156,64.024738,139.689418,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03624702670126303,3440510.177958458,1.0,3440510.177958458,3441,14
1157,64.204833,139.691964,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03634658905258809,3449960.478141657,1.0,3449960.478141657,3450,14
1158,64.384925,139.694560,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036436111653798946,3458457.821197178,1.0,3458457.821197178,3458,14
1159,64.565016,139.697207,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03651562549390929,3466005.1485529603,1.0,3466005.1485529603,3466,14
1160,64.745104,139.699905,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0365851593271491,3472605.1895148214,1.0,3472605.1895148214,3473,14
1161,64.925190,139.702655,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036644739333519014,3478260.4290468236,1.0,3478260.4290468236,3478,14
1162,65.105273,139.705457,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03669438881517304,3482973.0789523977,1.0,3482973.0789523977,3483,14
1163,65.285355,139.708312,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03673412793125145,3486745.052705105,1.0,3486745.052705105,3487,14
1164,65.465434,139.711221,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03676397347349989,3489577.9441507603,1.0,3489577.9441507603,3490,14
1165,65.645511,139.714184,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03678393868467485,3491473.0102707664,1.0,3491473.0102707664,3491,14
1166,65.825585,139.717201,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0367940331213583,3492431.1581607,1.0,3492431.1581607,3492,14
1167,66.005658,139.720274,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036794262562432296,3492452.936342862,1.0,3492452.936342862,3492,14
1168,66.185728,139.723403,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0367846289640198,3491538.530489336,1.0,3491538.530489336,3492,14
1169,66.365795,139.726588,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03676513046129037,3489687.7635933785,1.0,3489687.7635933785,3490,14
1170,66.545861,139.729830,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036735761417072764,3486900.100583655,1.0,3486900.100583655,3487,14
1171,66.725924,139.733131,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03669651251679111,3483174.657335423,1.0,3483174.657335423,3483,14
1172,66.905984,139.736489,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036647370908806855,3478510.2139915726,1.0,3478510.2139915726,3479,14
1173,67.086042,139.739907,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036588320388832786,3472905.23246691,1.0,3472905.23246691,3473,14
1174,67.266098,139.743384,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036519341626704026,3466357.8779729013,1.0,3466357.8779729013,3466,14
1175,67.446151,139.746922,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03644041243342016,3458866.044364885,1.0,3458866.044364885,3459,14
1176,67.626201,139.750520,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036351508066051114,3450427.3830832546,1.0,3450427.3830832546,3450,14
1177,67.806249,139.754181,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036252601567815596,3441039.335433165,1.0,3441039.335433165,3441,14
1178,67.986294,139.757903,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036143664140390254,3430699.167923524,1.0,3430699.167923524,3431,14
1179,68.166337,139.761689,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.036024665545322625,3419404.010368472,1.0,3419404.010368472,3419,14
1180,68.346377,139.765538,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03589557453124847,3407150.8964381744,1.0,3407150.8964381744,3407,14
1181,68.526415,139.769452,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03575635928353405,3393936.8063381505,1.0,3393936.8063381505,3394,14
1182,68.706450,139.773431,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03560698789289161,3379758.7112895097,1.0,3379758.7112895097,3380,14
1183,68.886482,139.777476,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0354474288395059,3364613.6194814737,1.0,3364613.6194814737,3365,14
1184,69.066511,139.781587,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03527765148923904,3348498.623170353,1.0,3348498.623170353,3348,14
1185,69.246538,139.785766,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03509762659855527,3331410.946606201,1.0,3331410.946606201,3331,14
1186,69.426562,139.790012,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03490732682489839,3313347.9944770304,1.0,3313347.9944770304,3313,14
1187,69.606583,139.794328,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03470672723940714,3294307.400574942,1.0,3294307.400574942,3294,14
1188,69.786602,139.798713,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0344958058390004,3274287.0764024397,1.0,3274287.0764024397,3274,14
1189,69.966617,139.803168,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03427454405506033,3253285.259455823,1.0,3253285.259455823,3253,14
1190,70.146630,139.807695,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03404292725614495,3231300.560941869,1.0,3231300.560941869,3231,13
1191,70.326639,139.812293,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.033800945242372496,3208332.0127040073,1.0,3208332.0127040073,3208,13
1192,70.506646,139.816964,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03354859272936349,3184379.113157335,1.0,3184379.113157335,3184,13
1193,70.686650,139.821708,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03328586981985037,3159441.872053053,1.0,3159441.872053053,3159,13
1194,70.866651,139.826527,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03301278246130681,3133520.853915911,1.0,3133520.853915911,3134,13
1195,71.046648,139.831421,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.032729342888196865,3106617.220021797,1.0,3106617.220021797,3107,13
1196,71.226643,139.836391,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03243557004766742,3078732.768803786,1.0,3078732.768803786,3079,13
1197,71.406635,139.841438,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.032131490007753616,3049869.974598351,1.0,3049869.974598351,3050,13
1198,71.586623,139.846562,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.031817136347385075,3020032.024664135,1.0,3020032.024664135,3020,13
1199,71.766608,139.851765,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.03149255052770086,2989222.854426577,1.0,2989222.854426577,2989,12
1200,71.946591,139.857048,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0311577822443877,2957447.1809212943,1.0,2957447.1809212943,2957,12
1201,72.126570,139.862411,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.030812889760967254,2924710.5344291814,1.0,2924710.5344291814,2925,12
1202,72.306545,139.867855,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.030457940223120122,2891019.2883115476,1.0,2891019.2883115476,2891,12
1203,72.486518,139.873381,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.030093009954344493,2856380.687073562,1.0,2856380.687073562,2856,12
1204,72.666487,139.878990,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.029718184733388088,2820802.872697656,1.0,2820802.872697656,2821,12
1205,72.846453,139.884683,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02933356005405938,2784294.9093043907,1.0,2784294.9093043907,2784,12
1206,73.026415,139.890462,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.028939241368171623,2746866.8062123163,1.0,2746866.8062123163,2747,11
1207,73.206375,139.896326,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.028535344312501338,2708529.5394805144,1.0,2708529.5394805144,2709,11
1208,73.386330,139.902277,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.028121994920784554,2669295.0720309406,1.0,2669295.0720309406,2669,11
1209,73.566282,139.908316,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02769932982187795,2629176.372457568,1.0,2629176.372457568,2629,11
1210,73.746231,139.914443,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.027267496425341608,2588187.4326416054,1.0,2588187.4326416054,2588,11
1211,73.926176,139.920661,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.026826653095797216,2546343.2843013024,1.0,2546343.2843013024,2546,11
1212,74.106118,139.926970,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.026376969317530564,2503660.0146157555,1.0,2503660.0146157555,2504,11
1213,74.286056,139.933371,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.025918625850895004,2460154.781070477,1.0,2460154.781070477,2460,10
1214,74.465990,139.939864,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02545181488219511,2415845.825684112,1.0,2415845.825684112,2416,10
1215,74.645921,139.946452,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.024976740168811396,2370752.4887834494,1.0,2370752.4887834494,2371,10
1216,74.825848,139.953135,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.024493617181447266,2324895.2225052733,1.0,2324895.2225052733,2325,10
1217,75.005771,139.959914,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.024002673245482192,2278295.6042133826,1.0,2278295.6042133826,2278,10
1218,75.185690,139.966791,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02350414768354199,2230976.3500311365,1.0,2230976.3500311365,2231,9
1219,75.365606,139.973766,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.022998291961517228,2182961.3287012884,1.0,2182961.3287012884,2183,9
1220,75.545518,139.980841,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.022485369840410597,2134275.5759990974,1.0,2134275.5759990974,2134,9
1221,75.725426,139.988017,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02196565753655261,2084945.3099397481,1.0,2084945.3099397481,2085,9
1222,75.905329,139.995295,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02143944389290438,2034997.947038138,1.0,2034997.947038138,2035,9
1223,76.085229,140.002676,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.02090703056437532,1984462.1198989386,1.0,1984462.1198989386,1984,8
1224,76.265125,140.010161,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.020368732220327212,1933367.696437961,1.0,1933367.696437961,1933,8
1225,76.445017,140.017752,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.019824876767700096,1881745.8010609092,1.0,1881745.8010609092,1882,8
1226,76.624905,140.025451,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.01927580559853936,1829628.83815826,1.0,1829628.83815826,1830,8
1227,76.804788,140.033257,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.018721873866056723,1777050.518308531,1.0,1777050.518308531,1777,8
1228,76.984668,140.041172,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.018163450793833868,1724045.8876273993,1.0,1724045.8876273993,1724,7
1229,77.164543,140.049199,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.017600920023272095,1670651.3607470703,1.0,1670651.3607470703,1671,7
1230,77.344413,140.057337,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.017034680005040485,1616904.757971915,1.0,1616904.757971915,1617,7
1231,77.524280,140.065589,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.016465144441004446,1562845.3472256253,1.0,1562845.3472256253,1563,7
1232,77.704142,140.073956,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.015892742784003547,1508513.891489333,1.0,1508513.891489333,1509,7
1233,77.884000,140.082439,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.015317920803921315,1453952.702532054,1.0,1453952.702532054,1454,6
1234,78.063853,140.091039,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.014741141229751863,1399205.7018546327,1.0,1399205.7018546327,1399,6
1235,78.243701,140.099758,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.014162884478938252,1344318.489917382,1.0,1344318.489917382,1344,6
1236,78.423546,140.108598,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.013583649487126781,1289338.424899039,1.0,1289338.424899039,1289,6
1237,78.603385,140.117560,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.013003954653794012,1234314.7124541828,1.0,1234314.7124541828,1234,5
1238,78.783220,140.126645,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.012424338922028426,1179298.508204391,1.0,1179298.508204391,1179,5
1239,78.963050,140.135855,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.011845363014268907,1124343.035032575,1.0,1124343.035032575,1124,5
1240,79.142875,140.145191,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.011267610850152855,1069503.717662868,1.0,1069503.717662868,1070,5
1241,79.322696,140.154655,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0106916911781295,1014838.3375307701,1.0,1014838.3375307701,1015,5
1242,79.502512,140.164248,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.010118239459428078,960407.2116064122,1.0,960407.2116064122,960,4
1243,79.682322,140.173973,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.009547920051823785,906273.3996741513,1.0,906273.3996741513,906,4
1244,79.862128,140.183830,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.008981428752091104,852502.9456582005,1.0,852502.9456582005,853,4
1245,80.041929,140.193822,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.008419495770880442,799165.1599931916,1.0,799165.1599931916,799,4
1246,80.221725,140.203950,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.007862889233363616,746332.9518998826,1.0,746332.9518998826,746,3
1247,80.401515,140.214216,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.007312419325117605,694083.2229058555,1.0,694083.2229058555,694,3
1248,80.581301,140.224621,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.006768943238022886,642497.3363023271,1.0,642497.3363023271,642,3
1249,80.761081,140.235167,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.006233371119421573,591661.681828787,1.0,591661.681828787,592,3
1250,80.940855,140.245856,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.005706673295393227,541668.3612948587,1.0,541668.3612948587,542,3
1251,81.120625,140.256690,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0051898891350681715,492616.0299668352,1.0,492616.0299668352,493,2
1252,81.300389,140.267671,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.004684138062353759,444610.94178323774,1.0,444610.94178323774,445,2
1253,81.480147,140.278800,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0041906334284669885,397768.26611356874,1.0,397768.26611356874,398,2
1254,81.659900,140.290079,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0037107002744753517,352213.77375046426,1.0,352213.77375046426,352,2
1255,81.839647,140.301511,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.003245798509529396,308086.03695069865,1.0,308086.03695069865,308,2
1256,82.019389,140.313097,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0027975538390885594,265539.36509323574,1.0,265539.36509323574,266,2
1257,82.199125,140.324839,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0023678001500759254,224747.82781076836,1.0,224747.82781076836,225,1
1258,82.378855,140.336740,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.001958639507923163,185910.94981388855,1.0,185910.94981388855,186,1
1259,82.558579,140.348801,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0015725305562725583,149262.1016503373,1.0,149262.1016503373,149,1
1260,82.738297,140.361024,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0012124255698707396,115081.50854790008,1.0,115081.50854790008,115,1
1261,82.918010,140.373412,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0008819976601814901,83717.81641014501,1.0,83717.81641014501,84,1
1262,83.097716,140.385967,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0005860539452213641,55627.30924069292,1.0,55627.30924069292,56,1
1263,83.277416,140.398690,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.00033139773318539893,31455.746242960035,1.0,31455.746242960035,31,1
1264,83.457109,140.411585,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,0.0001291012420052468,12254.084749264479,1.0,12254.084749264479,12,1
1265,83.636797,140.424653,100000.0,500000.0,785398.1633974483,Russian Federation,RUS,5.192323593478524e-06,492.84710489079146,1.0,492.84710489079146,0,0
1730,83.653047,-53.214156,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.00024681606689261966,9.070984090437557,1.0,9.070984090437557,0,0
1731,83.473841,-53.201140,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.0019301918036269954,70.93840916689933,1.0,70.93840916689933,0,0
1732,83.294630,-53.188296,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.004438689232531415,163.13070667399458,1.0,163.13070667399458,0,0
1733,83.115414,-53.175623,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.00754016325272504,277.11607986415066,1.0,277.11607986415066,0,0
1734,82.936194,-53.163118,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.01112388760613049,408.82511730050777,1.0,408.82511730050777,0,0
1735,82.756969,-53.150780,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.015119834295816386,555.6841500398438,1.0,555.6841500398438,1,1
1736,82.577740,-53.138605,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.019477871603141954,715.850737158673,1.0,715.850737158673,1,1
1737,82.398507,-53.126593,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.02415939328869028,887.9060221459453,1.0,887.9060221459453,1,1
1738,82.219269,-53.114741,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.029133177110430158,1070.7025251625291,1.0,1070.7025251625291,1,1
1739,82.040027,-53.103046,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.034373059587666115,1263.278685965905,1.0,1263.278685965905,1,1
1740,81.860782,-53.091507,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.039856511736470625,1464.8065193387683,1.0,1464.8065193387683,1,1
1741,81.681532,-53.080122,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.04556370869731974,1674.557422043895,1.0,1674.557422043895,2,1
1742,81.502278,-53.068889,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.051476890843959525,1891.8786922972004,1.0,1891.8786922972004,2,1
1743,81.323020,-53.057806,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.05757990698822545,2116.176741631262,1.0,2116.176741631262,2,1
1744,81.143759,-53.046871,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.06385787660119972,2346.904680847292,1.0,2346.904680847292,2,1
1745,80.964494,-53.036083,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.07029693272296317,2583.5528714343423,1.0,2583.5528714343423,3,1
1746,80.785224,-53.025438,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.07688402124747233,2825.641548887103,1.0,2825.641548887103,3,1
1747,80.605952,-53.014937,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.08360674059097745,3072.7149301996033,1.0,3072.7149301996033,3,1
1748,80.426675,-53.004576,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.09045321089629398,3324.336406860596,1.0,3324.336406860596,3,1
1749,80.247395,-52.994354,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.09741196521639814,3580.0845456330644,1.0,3580.0845456330644,4,1
1750,80.068112,-52.984270,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.10447185729104494,3839.5496991604837,1.0,3839.5496991604837,4,1
1751,79.888825,-52.974322,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1116219820000487,4102.33108246579,1.0,4102.33108246579,4,1
1752,79.709534,-52.964507,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.11885160559781377,4368.0342089308515,1.0,4368.0342089308515,4,1
1753,79.530240,-52.954825,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.12615010355940665,4636.268606015313,1.0,4636.268606015313,5,1
1754,79.350943,-52.945274,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1335069043972024,4906.645750405983,1.0,4906.645750405983,5,1
1755,79.171643,-52.935852,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.14091143820215546,5178.777176805617,1.0,5178.777176805617,5,1
1756,78.992339,-52.926557,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.14835308896776228,5452.2727257432,1.0,5452.2727257432,5,1
1757,78.813032,-52.917389,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.15582114999700683,5726.738904689995,1.0,5726.738904689995,6,1
1758,78.633722,-52.908345,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.16330478189379566,6001.777344160778,1.0,6001.777344160778,6,1
1759,78.454409,-52.899424,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.170792972815633,6276.983336920144,1.0,6276.983336920144,6,1
1760,78.275093,-52.890625,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1782745008253657,6551.94445433384,1.0,6551.94445433384,7,1
1761,78.095774,-52.881946,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1857378983356047,6826.239239630144,1.0,6826.239239630144,7,1
1762,77.916451,-52.873385,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.1931714187976211,7099.435983650171,1.0,7099.435983650171,7,1
1763,77.737126,-52.864942,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.20056300595309337,7371.091594788088,1.0,7371.091594788088,7,1
1764,77.557798,-52.856615,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2079002661476005,7640.750581456613,1.0,7640.750581456613,8,1
1765,77.378467,-52.848402,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.21517044440307653,7907.944172701868,1.0,7907.944172701868,8,1
1766,77.199134,-52.840303,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.22236040516563765,8172.189610647515,1.0,8172.189610647515,8,1
1767,77.019797,-52.832315,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.22945661888621383,8432.98965730613,1.0,8432.98965730613,8,1
1768,76.840458,-52.824438,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.23644515585258544,8689.83236789422,1.0,8689.83236789422,9,1
1769,76.661116,-52.816670,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.24331168896739155,8942.191192929575,1.0,8942.191192929575,9,1
1770,76.481771,-52.809009,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.25004150744641496,9189.525481670642,1.0,9189.525481670642,9,1
1771,76.302424,-52.801456,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.25661954367666984,9431.28146920497,1.0,9431.28146920497,9,1
1772,76.123075,-52.794008,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.26303041569633895,9666.893837671849,1.0,9666.893837671849,10,1
1773,75.943722,-52.786664,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.26925848789736323,9895.787947203893,1.0,9895.787947203893,10,1
1774,75.764367,-52.779424,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2752879525507368,10117.382832144678,1.0,10117.382832144678,10,1
1775,75.585010,-52.772285,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2811029345407469,10331.09505024153,1.0,10331.09505024153,10,1
1776,75.405650,-52.765246,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2866876211773608,10536.343453510364,1.0,10536.343453510364,11,1
1777,75.226288,-52.758308,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.29202641803113843,10732.5549154804,1.0,10732.5549154804,11,1
1778,75.046924,-52.751467,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.2971041302929892,10919.170996527939,1.0,10919.170996527939,11,1
1779,74.867557,-52.744724,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.30190616710494006,11095.655453440757,1.0,11095.655453440757,11,1
1780,74.688188,-52.738077,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.30641876358188774,11261.502399161538,1.0,11261.502399161538,11,1
1781,74.508816,-52.731525,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3106292118759606,11416.244794865304,1.0,11416.244794865304,11,1
1782,74.329443,-52.725067,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3145260887905069,11559.46281522871,1.0,11559.46281522871,12,1
1783,74.150067,-52.718701,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.3180994634964471,11690.791482421422,1.0,11690.791482421422,12,1
1784,73.970689,-52.712428,100000.0,500000.0,785398.1633974483,Greenland,GRL,0.32134106545952273,11809.92683776838,1.0,11809.92683776838,12,1
