step,satellite_latitude,satellite_longitude,elevation_deg,footprint_radius_m,footprint_area_km2,countries_used,estimated_devices_total,estimated_demodulators_total,sent_packets_sum,decoded_payload_sum,collision_rate,busy_demodulators,idle_demodulators,demod_utilization,baseline_circuit_power_w,per_idle_demodulator_power_w,per_busy_demodulator_power_w,total_power_w,power_formula_check_w
175,4.263775,-28.167688,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
176,4.084332,-28.164263,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
177,3.90489,-28.160778,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
178,3.72545,-28.157232,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
179,3.546011,-28.153625,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
180,3.366573,-28.149956,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
181,3.187137,-28.146224,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
182,3.007702,-28.142429,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
183,2.828269,-28.13857,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
184,2.648837,-28.134645,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
185,2.469406,-28.130656,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
186,2.289977,-28.1266,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
187,2.11055,-28.122477,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
188,1.931123,-28.118287,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
189,1.751699,-28.114028,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
190,1.572276,-28.1097,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
191,1.392854,-28.105302,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
192,1.213434,-28.100833,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
193,1.034016,-28.096293,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
194,0.854599,-28.091681,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
195,0.675184,-28.086995,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
196,0.495771,-28.082235,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
197,0.316359,-28.077401,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
198,0.136949,-28.072491,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
199,-0.042459,-28.067505,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
200,-0.221865,-28.062442,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
201,-0.40127,-28.0573,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
202,-0.580673,-28.05208,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
203,-0.760073,-28.046779,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
204,-0.939473,-28.041398,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
205,-1.11887,-28.035935,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
206,-1.298265,-28.03039,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
207,-1.477658,-28.024761,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
208,-1.65705,-28.019047,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
209,-1.836439,-28.013248,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
210,-2.015826,-28.007363,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
211,-2.195211,-28.00139,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
212,-2.374595,-27.995329,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
213,-2.553976,-27.989179,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
214,-2.733354,-27.982938,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
215,-2.912731,-27.976606,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
216,-3.092106,-27.970181,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
217,-3.271478,-27.963663,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
218,-3.450848,-27.95705,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
219,-3.630216,-27.950341,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
220,-3.809581,-27.943536,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
221,-3.988944,-27.936632,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
222,-4.168305,-27.92963,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
223,-4.347663,-27.922527,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
224,-4.527018,-27.915323,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
225,-4.706372,-27.908016,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
226,-4.885722,-27.900606,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
227,-5.06507,-27.89309,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
228,-5.244416,-27.885469,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
229,-5.423759,-27.87774,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
230,-5.603099,-27.869902,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
231,-5.782436,-27.861954,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
232,-5.961771,-27.853894,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
233,-6.141103,-27.845722,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
234,-6.320432,-27.837436,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
235,-6.499758,-27.829035,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
236,-6.679081,-27.820517,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
237,-6.858402,-27.81188,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
238,-7.037719,-27.803124,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
239,-7.217033,-27.794247,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
240,-7.396344,-27.785248,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
241,-7.575652,-27.776124,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
242,-7.754957,-27.766875,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
243,-7.934259,-27.757499,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
244,-8.113557,-27.747994,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
245,-8.292852,-27.738359,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
246,-8.472144,-27.728592,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
247,-8.651432,-27.718692,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
248,-8.830717,-27.708656,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
249,-9.009998,-27.698484,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
250,-9.189276,-27.688174,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
251,-9.36855,-27.677723,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
252,-9.547821,-27.66713,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
253,-9.727087,-27.656393,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
254,-9.90635,-27.645511,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
255,-10.085609,-27.634481,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
256,-10.264864,-27.623302,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
257,-10.444116,-27.611972,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
258,-10.623363,-27.600489,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
259,-10.802606,-27.58885,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
260,-10.981845,-27.577055,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
261,-11.16108,-27.5651,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
262,-11.34031,-27.552984,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
263,-11.519537,-27.540704,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
264,-11.698758,-27.52826,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
265,-11.877976,-27.515647,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
266,-12.057189,-27.502865,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
267,-12.236397,-27.48991,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
268,-12.415601,-27.476782,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
269,-12.594799,-27.463476,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
270,-12.773994,-27.449992,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
271,-12.953183,-27.436326,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
272,-13.132367,-27.422476,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
273,-13.311546,-27.40844,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
274,-13.490721,-27.394215,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
275,-13.66989,-27.379798,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
276,-13.849053,-27.365188,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
277,-14.028212,-27.35038,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
278,-14.207365,-27.335374,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
279,-14.386512,-27.320165,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
280,-14.565654,-27.304751,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
281,-14.74479,-27.289129,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
282,-14.92392,-27.273296,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
283,-15.103045,-27.25725,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
284,-15.282163,-27.240987,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
285,-15.461276,-27.224504,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
286,-15.640382,-27.207799,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
287,-15.819482,-27.190867,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
288,-15.998576,-27.173706,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
289,-16.177663,-27.156312,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
290,-16.356744,-27.138683,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
291,-16.535818,-27.120814,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
292,-16.714886,-27.102702,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
293,-16.893946,-27.084344,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
294,-17.072999,-27.065735,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
295,-17.252046,-27.046873,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
296,-17.431085,-27.027754,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
297,-17.610117,-27.008373,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
298,-17.789141,-26.988727,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
299,-17.968158,-26.968812,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
300,-18.147167,-26.948623,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
301,-18.326168,-26.928157,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
302,-18.505161,-26.90741,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
303,-18.684146,-26.886377,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
304,-18.863123,-26.865053,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
305,-19.042092,-26.843434,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
306,-19.221051,-26.821517,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
307,-19.400003,-26.799295,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
308,-19.578945,-26.776764,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
309,-19.757879,-26.75392,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
310,-19.936803,-26.730758,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
311,-20.115718,-26.707271,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
312,-20.294624,-26.683456,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
313,-20.47352,-26.659307,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
314,-20.652406,-26.634818,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
315,-20.831282,-26.609985,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
316,-21.010148,-26.584801,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
317,-21.189004,-26.559261,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
318,-21.367849,-26.533359,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
319,-21.546684,-26.507088,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
320,-21.725508,-26.480444,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
321,-21.90432,-26.453419,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
322,-22.083122,-26.426007,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
323,-22.261912,-26.398202,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
324,-22.44069,-26.369997,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
325,-22.619456,-26.341386,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
326,-22.79821,-26.31236,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
327,-22.976952,-26.282914,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
328,-23.155682,-26.25304,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
329,-23.334398,-26.22273,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
330,-23.513102,-26.191977,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
331,-23.691792,-26.160772,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
332,-23.870469,-26.129109,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
333,-24.049131,-26.096979,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
334,-24.22778,-26.064373,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
335,-24.406415,-26.031284,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
336,-24.585034,-25.997701,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
337,-24.763639,-25.963617,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
338,-24.942229,-25.929022,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
339,-25.120803,-25.893907,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
340,-25.299362,-25.858261,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
341,-25.477904,-25.822076,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
342,-25.65643,-25.785341,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
343,-25.834939,-25.748046,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
344,-26.013432,-25.71018,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
345,-26.191906,-25.671732,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
346,-26.370363,-25.632692,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
347,-26.548802,-25.593047,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
348,-26.727222,-25.552785,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
349,-26.905624,-25.511896,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
350,-27.084006,-25.470367,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
351,-27.262368,-25.428184,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
352,-27.44071,-25.385335,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
353,-27.619032,-25.341807,90.0,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
