elevation_bin,collision_rate,ecdf
>55deg,0.0,0.386046511627907
>55deg,0.0,0.3883720930232558
>55deg,0.0,0.39069767441860465
>55deg,0.0,0.3930232558139535
>55deg,0.0,0.3953488372093023
>55deg,0.0,0.39767441860465114
>55deg,0.0,0.4
>55deg,0.0,0.40232558139534885
>55deg,0.0,0.4046511627906977
>55deg,0.0,0.4069767441860465
>55deg,0.0,0.40930232558139534
>55deg,0.0,0.4116279069767442
>55deg,0.0,0.413953488372093
>55deg,0.0,0.41627906976744183
>55deg,0.0,0.4186046511627907
>55deg,0.0,0.42093023255813955
>55deg,0.0,0.4232558139534884
>55deg,0.0,0.4255813953488372
>55deg,0.0,0.42790697674418604
>55deg,0.0,0.43023255813953487
>55deg,0.0,0.4325581395348837
>55deg,0.0,0.43488372093023253
>55deg,0.0,0.4372093023255814
>55deg,0.0,0.43953488372093025
>55deg,0.0,0.4418604651162791
>55deg,0.0,0.4441860465116279
>55deg,0.0,0.44651162790697674
>55deg,0.0,0.44883720930232557
>55deg,0.0,0.4511627906976744
>55deg,0.0,0.45348837209302323
>55deg,0.0,0.4558139534883721
>55deg,0.0,0.45813953488372094
>55deg,0.0,0.4604651162790698
>55deg,0.0,0.4627906976744186
>55deg,0.0,0.46511627906976744
>55deg,0.0,0.46744186046511627
>55deg,0.0,0.4697674418604651
>55deg,0.0,0.4720930232558139
>55deg,0.0,0.4744186046511628
>55deg,0.0,0.47674418604651164
>55deg,0.0,0.4790697674418605
>55deg,0.0,0.4813953488372093
>55deg,0.0,0.48372093023255813
>55deg,0.0,0.48604651162790696
>55deg,0.0,0.4883720930232558
>55deg,0.0,0.4906976744186046
>55deg,0.0,0.4930232558139535
>55deg,0.0,0.49534883720930234
>55deg,0.0,0.49767441860465117
>55deg,0.0,0.5
>55deg,0.0,0.5023255813953489
>55deg,0.0,0.5046511627906977
>55deg,0.0,0.5069767441860465
>55deg,0.0,0.5093023255813953
>55deg,0.0,0.5116279069767442
>55deg,0.0,0.513953488372093
>55deg,0.0,0.5162790697674419
>55deg,0.0,0.5186046511627908
>55deg,0.0,0.5209302325581395
>55deg,0.0,0.5232558139534884
>55deg,0.0,0.5255813953488372
>55deg,0.0,0.5279069767441861
>55deg,0.0,0.5302325581395348
>55deg,0.0,0.5325581395348837
>55deg,0.0,0.5348837209302325
>55deg,0.0,0.5372093023255814
>55deg,0.0,0.5395348837209303
>55deg,0.0,0.541860465116279
>55deg,0.0,0.5441860465116279
>55deg,0.0,0.5465116279069767
>55deg,0.0,0.5488372093023256
>55deg,0.0,0.5511627906976744
>55deg,0.0,0.5534883720930233
>55deg,0.0,0.5558139534883721
>55deg,0.0,0.5581395348837209
>55deg,0.0,0.5604651162790698
>55deg,0.0,0.5627906976744186
>55deg,0.0,0.5651162790697675
>55deg,0.0,0.5674418604651162
>55deg,0.0,0.5697674418604651
>55deg,0.0,0.5720930232558139
>55deg,0.0,0.5744186046511628
>55deg,0.0,0.5767441860465117
>55deg,0.0,0.5790697674418605
>55deg,0.0,0.5813953488372093
