feature_name,feature_type,country,ocean,population,latitude,longitude
Unknown River,River,Belarus,,0,51.935538216874185,24.106651421989817
Unknown River,River,Belgium,,0,50.70908669578718,3.6752425565598372
Unknown River,River,United Kingdom,,0,53.039016140595415,-1.3247766953647535
Unknown River,River,Iran,,0,38.0193129575299,46.77420773201526
Unknown River,River,Italy,,0,45.85686114882103,11.202929890570955
Unknown River,River,Russia,,0,60.406834491220806,48.30049814213956
Unknown River,River,Russia,,0,54.29052373193375,46.05305867730467
Unknown River,River,Russia,,0,60.659240188172134,57.84388100433602
Unknown River,River,Turkey,,0,37.96010572529816,28.75768717079797
Unknown River,River,Greece,,0,40.31315158560988,21.70838471360711
Unknown River,River,France,,0,47.16363528354608,6.248208320747058
Unknown River,River,United Kingdom,,0,52.42420958177267,-2.7435429062333205
Unknown River,River,Romania,,0,46.30919471306928,23.075881317906337
Unknown River,River,Bosnia and Herz.,,0,43.79490825022587,19.231427663516854
Unknown River,River,Spain,,0,42.2135406819599,-5.5475984171729165
Unknown River,River,Iraq,,0,30.61381999208521,47.68661854494206
Unknown River,River,Russia,,0,69.23519908234583,29.377556567888288
Unknown River,River,Norway,,0,69.27798981562988,29.299365054608977
Unknown River,River,Armenia,,0,39.61449046761013,45.67436064657601
Unknown River,River,Italy,,0,45.40382702992051,8.876987828281255
Unknown River,River,United Kingdom,,0,56.87519819886647,-5.0458302589633925
Unknown River,River,Finland,,0,67.55310247742933,27.47492479320653
Unknown River,River,Finland,,0,64.80083375083197,26.125309298710235
Unknown River,River,France,,0,46.3186085482118,4.860108064080917
Unknown River,River,Netherlands,,0,51.702641908158036,4.641058286586831
Unknown River,River,Iraq,,0,31.360851869788725,45.013445497122866
Unknown River,River,Spain,,0,39.30201844952694,-4.99524757101349
Unknown River,River,Spain,,0,38.701956643087115,-5.915453463910437
Unknown River,River,Russia,,0,58.809336758773085,38.044213092070024
Unknown River,River,Russia,,0,59.73558099961873,36.244154128404666
Unknown River,River,Russia,,0,58.55877751786638,27.714982930825727
Unknown River,River,Russia,,0,59.24932359988672,27.948777125946503
Unknown River,River,Sweden,,0,64.78742017305753,16.074685306204135
Unknown River,River,Sweden,,0,63.87496422306386,16.971024186884286
Unknown River,River,Russia,,0,68.56216586688065,29.03458850619914
Unknown River,River,Russia,,0,68.64083919554294,31.14762741233742
Unknown River,River,Ukraine,,0,51.15772731715743,30.487208078761377
Unknown River,River,Belarus,,0,51.9411196460992,28.219076756924814
Unknown River,River,Sweden,,0,67.39015567031046,18.60478021254693
Unknown River,River,Sweden,,0,66.68658550883904,20.044147081017158
Unknown River,River,Serbia,,0,43.452983752660884,21.53874929179754
Unknown River,River,Bulgaria,,0,41.76706844355747,25.554940974531767
Unknown River,River,Italy,,0,42.67865717661518,12.36939286952318
Unknown River,River,Ukraine,,0,49.0725095794023,38.3140496775562
Unknown River,River,Russia,,0,54.70125162917333,39.48049241256522
Unknown River,River,Ukraine,,0,52.20171028661791,32.842378533995
Unknown River,River,Russia,,0,64.46752418792663,47.889824609091036
Unknown River,River,Russia,,0,51.370914588455086,42.7982878675298
Unknown River,River,Belarus,,0,54.744441491825235,25.822849226709714
Unknown River,River,Russia,,0,56.94977645682806,28.772428075344582
Unknown River,River,Turkey,,0,40.00585042358352,34.98476276196436
Unknown River,River,Russia,,0,67.09499762372073,37.75632159274009
Unknown River,River,Croatia,,0,45.19748348941773,17.923245633270188
Unknown River,River,Russia,,0,63.30974940922767,39.08588607050563
Unknown River,River,France,,0,49.265647666280024,6.609919713184228
Unknown River,River,Romania,,0,47.52157181727024,26.905843285992233
Unknown River,River,Russia,,0,44.82934613896489,40.278826546639856
Unknown River,River,Spain,,0,39.570127754096895,-2.6874149607483138
Unknown River,River,Germany,,0,51.78497715431555,9.594724162183597
Unknown River,River,Sweden,,0,65.63893636304466,18.503666943757352
Unknown River,River,Sweden,,0,67.0860891901654,22.888730817906833
Unknown River,River,Italy,,0,45.22471339699563,10.766673855602388
Unknown River,River,Hungary,,0,46.636250444378135,18.519208071386757
Unknown River,River,Lithuania,,0,55.08866481768366,22.54593085285401
Unknown River,River,Sweden,,0,65.90018437031404,21.376756071487886
Unknown River,River,Iraq,,0,31.941723547072154,44.52718930161921
Unknown River,River,Iraq,,0,32.062278175009894,44.8293801516399
Unknown River,River,Russia,,0,68.76876056531201,32.39179979573423
Unknown River,River,Romania,,0,45.01345061760337,28.081664702222902
Unknown River,River,Russia,,0,64.61698790954962,32.78241601317796
Unknown River,River,Slovenia,,0,46.56414978736015,16.190908826940948
Unknown River,River,Italy,,0,45.02137015499961,9.732578245233002
Unknown River,River,Sweden,,0,61.00937769945318,14.464543882839497
Unknown River,River,Sweden,,0,60.74310698402213,15.539843466839864
Unknown River,River,Ukraine,,0,46.21429118217485,30.355870027598282
Unknown River,River,Moldova,,0,48.263762569124935,26.978679482636238
Unknown River,River,France,,0,46.39318932508069,6.470148228696948
Unknown River,River,France,,0,45.33940321886769,5.680704791879799
Unknown River,River,Russia,,0,60.59493073522135,30.555851063994925
Unknown River,River,Russia,,0,60.90874205699081,29.27436288969922
Unknown River,River,Finland,,0,66.6313872696857,27.45033057859238
Unknown River,River,Finland,,0,66.85470268441927,27.056506672340863
Unknown River,River,Norway,,0,59.69437561328469,11.192174667252576
Unknown River,River,Norway,,0,59.94500534050864,11.500301170594675
Unknown River,River,Russia,,0,48.522918817871265,43.27630066447672
Unknown River,River,Russia,,0,50.40483749193167,40.27656865202155
Unknown River,River,United Kingdom,,0,51.57086831579132,-0.8844868794109843
Unknown River,River,France,,0,43.04633429854426,1.6125118673910674
Unknown River,River,France,,0,43.81572875813768,0.6299376473318453
Unknown River,River,Spain,,0,41.456900588583636,-5.227845698557505
Unknown River,River,Hungary,,0,47.7340526210101,22.07264183022462
Unknown River,River,Norway,,0,61.66212321481833,11.182266531296081
Unknown River,River,Hungary,,0,47.24824036807747,19.010749861472576
Unknown River,River,Hungary,,0,46.00865584127775,18.901121836638854
Unknown River,River,Sweden,,0,58.06743195824846,12.09218222167894
Unknown River,River,Finland,,0,61.32831005788488,22.16144996828636
Unknown River,River,Serbia,,0,45.712805206938654,20.146133794261104
Unknown River,River,Spain,,0,41.990338058451584,-1.5272571734938274
Unknown River,River,Germany,,0,51.66350893615199,12.998173175135182
Unknown River,River,Spain,,0,40.017959497913445,-4.8714561727324766
Unknown River,River,Spain,,0,40.127927422735304,-4.088794492395193
Unknown River,River,Poland,,0,49.933815615894034,18.873294741268857
Unknown River,River,Poland,,0,51.74011546278007,20.090326317736046
Unknown River,River,Russia,,0,60.050899679303676,31.254153206859254
Unknown River,River,Russia,,0,59.87491084546291,30.647120150642607
Unknown River,River,Russia,,0,61.127733085467625,34.22666306347029
Unknown River,River,Russia,,0,60.80355989050604,33.78409660295283
Unknown River,River,France,,0,46.89239981840331,2.027498096453796
Unknown River,River,Belarus,,0,55.94927255371611,28.635921233657253
Unknown River,River,Russia,,0,61.89029257696724,51.54245258193946
Unknown River,River,Portugal,,0,39.503417330942,-7.998864307164006
Unknown River,River,Switzerland,,0,47.63110001112141,9.235863232785148
Unknown River,River,Switzerland,,0,47.00057101160068,9.310287469223908
Unknown River,River,Russia,,0,59.662769517065776,39.421194755674705
Unknown River,River,Russia,,0,59.97816579102482,42.77381841524441
Unknown River,River,Russia,,0,51.924942577405,58.76368488332797
Unknown River,River,Kazakhstan,,0,50.99725943025885,54.683872898063704
Unknown River,River,Ukraine,,0,48.657943995896545,33.299276479904854
Unknown River,River,Ukraine,,0,51.95063030988256,31.62447816019225
Unknown River,River,Turkey,,0,37.88276426291139,40.83497913318601
Unknown River,River,Russia,,0,55.46337148480166,33.64849397164059
Unknown River,River,Russia,,0,65.1141761701015,55.33493750987716
Unknown River,River,France,,0,48.76157400596024,2.4888254775304057
Unknown River,River,Poland,,0,51.52422518750993,16.23054540751329
Unknown River,River,Iraq,,0,33.97240975209513,44.65791265031571
Unknown River,River,Russia,,0,62.8132987741487,43.478796860061266
Unknown River,River,Germany,,0,47.99300306264035,7.984524170986235
Unknown River,River,Netherlands,,0,51.96064741617755,5.695661516401392
Unknown River,River,Netherlands,,0,51.9400885439258,4.715506839793861
Unknown River,River,Iraq,,0,31.7354162656255,46.11287055245958
Unknown River,River,Germany,,0,50.751555593933105,7.114147341557329
Unknown River,River,Netherlands,,0,51.78138049159965,4.526651545445159
Unknown River,River,Iraq,,0,32.77226743545202,43.96388816575337
Unknown River,River,Turkey,,0,38.15286919890879,38.71262462981426
Unknown River,River,Turkey,,0,38.97650593486408,39.30013709278405
Unknown River,River,Russia,,0,54.87678901971255,45.06511331768819
Unknown River,River,Russia,,0,53.094036282930354,43.09540670315265
Unknown River,River,Syria,,0,36.03619678306685,38.236107615594655
Unknown River,River,Syria,,0,35.56704667154203,39.66825125866099
Unknown River,River,Iraq,,0,30.459469946317018,48.0178644682176
Unknown River,River,Romania,,0,45.169057580217235,22.533098991191267
Unknown River,River,Germany,,0,48.44200985035113,12.669786905080507
Unknown River,River,Romania,,0,45.330643419904625,29.154577302364828
Unknown River,River,Romania,,0,45.0377239620465,29.24848797722243
Unknown River,River,Romania,,0,45.174556951404014,29.284531201540112
Unknown River,River,Romania,,0,44.39281512473081,27.722978296349755
Unknown River,River,Iceland,,0,64.52470768897739,-18.835817372060852
Unknown River,River,Austria,,0,46.595541537979564,14.588984585728197
Unknown River,River,Turkey,,0,37.55915348936543,36.39007501501304
Unknown River,River,Netherlands,,0,52.2519140346975,6.085720708219061
Unknown River,River,New Zealand,,0,-44.65487095544994,169.23423833368471
Unknown River,River,New Zealand,,0,-45.02801939306103,168.99467617450338
Unknown River,River,New Zealand,,0,-45.51352383928831,167.62620863168544
Unknown River,River,New Zealand,,0,-45.80678047433706,167.70975216338556
Unknown River,River,New Zealand,,0,-38.47719722170643,176.62124740375583
Unknown River,River,New Zealand,,0,-45.90401467894129,168.7812514565179
Unknown River,River,New Zealand,,0,-45.507840730379556,169.4242048326215
Unknown River,River,New Zealand,,0,-39.32492165633305,175.14030657857808
Unknown River,River,New Zealand,,0,-45.545839781946036,170.10084961775607
Unknown River,River,New Zealand,,0,-39.742622273326816,175.7715613986323
Unknown River,River,New Zealand,,0,-42.22807334969258,173.30955798756816
Unknown River,River,New Zealand,,0,-45.8252889371635,168.27432112049192
Unknown River,River,New Zealand,,0,-40.32323735216438,175.81055983589204
Unknown River,River,New Zealand,,0,-41.78153972672801,172.19445374971545
Unknown River,River,New Zealand,,0,-37.693097040411295,175.76443320894143
Unknown River,River,New Zealand,,0,-39.0953493704865,176.75839285265752
Unknown River,River,New Zealand,,0,-41.68273944718145,173.35352989913136
Unknown River,River,New Zealand,,0,-39.65781938525359,175.43556836391963
Unknown River,River,New Zealand,,0,-43.24763001206584,172.05423753469182
Unknown River,River,New Zealand,,0,-38.55266193339207,175.01862081270383
Unknown River,River,New Zealand,,0,-39.46251152547458,176.47835342623506
Unknown River,River,New Zealand,,0,-42.560826698129375,172.84658732389389
Unknown River,River,New Zealand,,0,-43.49697580679148,171.59342375937462
Unknown River,River,New Zealand,,0,-42.80794780791683,172.5892183301068
Unknown River,River,New Zealand,,0,-39.832760348237244,175.41446408374378
Unknown River,River,New Zealand,,0,-35.746500716919584,174.09029922354938
Unknown River,River,New Zealand,,0,-41.87378282771163,173.6621756727257
Unknown River,River,New Zealand,,0,-42.37674751749828,171.6810328913936
Unknown River,River,New Zealand,,0,-43.837170436414986,171.19691314795534
Unknown River,River,New Zealand,,0,-39.86762383600048,176.6040108252365
Unknown River,River,New Zealand,,0,-41.334898747190685,172.87454618854508
Unknown River,River,New Zealand,,0,-41.61509858954894,172.98241402982777
Unknown River,River,New Zealand,,0,-41.67059191935856,172.9984397361
Unknown River,River,New Zealand,,0,-44.79272182016685,170.65423437060448
Unknown River,River,New Zealand,,0,-39.47854860292675,174.4179768660401
Unknown River,River,New Zealand,,0,-45.97745900110081,168.0655807281822
Unknown River,River,New Zealand,,0,-39.45464542918084,176.62158204196098
Unknown River,River,New Zealand,,0,-38.29527627188115,176.98615188058022
Unknown River,River,New Zealand,,0,-45.87110983866571,169.25575973272308
Unknown River,River,New Zealand,,0,-43.99300099014629,171.179604449473
Unknown River,River,New Zealand,,0,-41.279084724218855,172.36027059551844
Unknown River,River,New Zealand,,0,-38.67083835319549,175.36761259509404
Unknown River,River,New Zealand,,0,-44.39434242112981,169.80020813656603
Unknown River,River,New Zealand,,0,-42.1023765283335,171.92050853416424
Unknown River,River,New Zealand,,0,-37.68173849960177,175.6652678932472
Unknown River,River,New Zealand,,0,-39.47214903346596,175.8528910648134
Unknown River,River,New Zealand,,0,-37.526235985485094,175.54312293524168
Unknown River,River,New Zealand,,0,-38.945624186518906,177.439142319323
Unknown River,River,New Zealand,,0,-38.7057122047765,177.3448991234713
Unknown River,River,New Zealand,,0,-35.96787105085105,174.10332666047984
Unknown River,River,New Zealand,,0,-41.12810359170636,175.0439175583478
Unknown River,River,New Zealand,,0,-44.54402117655072,170.1828551560824
Unknown River,River,New Zealand,,0,-38.828109032038114,175.9280628111596
Unknown River,River,New Zealand,,0,-38.04138465453048,175.63172802421846
Unknown River,River,New Zealand,,0,-39.05134867610915,175.82088171658427
Unknown River,River,New Zealand,,0,-44.24448711981064,170.18837206021837
Unknown River,River,New Zealand,,0,-44.28867188405518,170.0684244590817
Unknown River,River,New Zealand,,0,-44.19173492952062,170.36323889601167
Unknown River,River,New Zealand,,0,-44.35328497551396,170.20987433676595
Unknown River,River,New Zealand,,0,-44.4477563494413,170.20877964845238
Unknown River,River,Russia,,0,48.55201235925361,44.18708236280602
Unknown River,River,Russia,,0,48.64135897098493,43.65417266384166
Unknown River,River,Russia,,0,64.20778896306467,34.47839689676442
Unknown River,River,Russia,,0,62.89085453424764,34.96203856808062
Unknown River,River,Russia,,0,60.66821451370865,37.3461515502458
Unknown River,River,Russia,,0,60.73830575789425,36.89390829499159
Unknown River,River,Russia,,0,61.03132619468144,36.24399592250492
Unknown River,River,Russia,,0,56.26253909133915,37.46341903059067
Unknown River,River,Russia,,0,56.734138697400724,37.11176728109494
Unknown River,River,Uzbekistan,,0,43.774528518631264,59.198148955845156
Unknown River,River,Australia,,0,-24.825357251180407,152.36404487102482
Unknown River,River,Australia,,0,-18.00417383936279,125.51817221009594
Unknown River,River,Australia,,0,-17.845723914160697,123.70629088654319
Unknown River,River,Australia,,0,-16.45121813533313,128.73009693261923
Unknown River,River,Australia,,0,-17.18548411434914,128.46754376162383
Unknown River,River,Australia,,0,-15.570250851626886,128.53833370318367
Unknown River,River,Australia,,0,-16.482702251935212,130.9721365271424
Unknown River,River,Australia,,0,-15.409629504706398,130.1008442926411
Unknown River,River,Australia,,0,-14.770128498688122,133.53450042498778
Unknown River,River,Australia,,0,-14.096461217348793,132.6178193207947
Unknown River,River,Australia,,0,-14.752854542896976,135.01124992132512
Unknown River,River,Australia,,0,-13.945527188444348,131.03209279487464
Unknown River,River,Australia,,0,-16.484457070032374,144.07384814041683
Unknown River,River,Australia,,0,-15.644180443512756,142.14563715371287
Unknown River,River,Australia,,0,-20.61317428223079,147.04386671624604
Unknown River,River,Australia,,0,-19.348961893267145,145.8293096639343
Unknown River,River,Australia,,0,-20.08922600118934,147.31011228434264
Unknown River,River,Australia,,0,-25.283458854556944,151.59613296363403
Unknown River,River,Australia,,0,-23.79929636551177,148.9356615303182
Unknown River,River,Australia,,0,-23.354644108786005,149.93328228478032
Unknown River,River,Australia,,0,-23.280084111184852,150.4240400863527
Unknown River,River,Australia,,0,-31.991334361314763,148.3951089015734
Unknown River,River,Australia,,0,-32.78106408396252,149.19981813468723
Unknown River,River,Australia,,0,-29.296139157135723,150.98047413917462
Unknown River,River,Australia,,0,-29.23312519176145,148.9238987926305
Unknown River,River,Australia,,0,-28.854957592452557,151.21831353181622
Unknown River,River,Australia,,0,-31.532059836470378,144.1490281716229
Unknown River,River,Australia,,0,-36.040271934943085,146.7106806049171
Unknown River,River,Australia,,0,-33.783686529850335,146.42668915649114
Unknown River,River,Australia,,0,-33.96169969447374,149.00429139934118
Unknown River,River,Australia,,0,-35.57319701061834,145.00893451429107
Unknown River,River,Australia,,0,-34.42215121139456,140.22752599074758
Unknown River,River,Australia,,0,-41.965063696259236,147.4432263009766
Unknown River,River,Australia,,0,-42.52582302478867,146.6973691987294
Unknown River,River,Australia,,0,-41.45073004818478,147.0847500922663
Unknown River,River,Australia,,0,-41.25016433417584,146.95874504279732
Unknown River,River,Australia,,0,-33.615888769457435,116.80470645395447
Unknown River,River,Australia,,0,-34.020131259634084,115.7440353175685
Unknown River,River,Australia,,0,-31.981099090303832,116.71697553910946
Unknown River,River,United States of America,,0,33.3653160215969,-79.78850905567626
Unknown River,River,United States of America,,0,36.3833155575079,-121.31033421085105
Unknown River,River,United States of America,,0,39.52813618961372,-119.723427705961
Unknown River,River,Mexico,,0,23.99391553329794,-98.72253239542492
Unknown River,River,Mexico,,0,23.879782320382464,-98.26797992173674
Unknown River,River,United States of America,,0,69.26682512732515,-148.7438549602254
Unknown River,River,United States of America,,0,70.17746867310821,-157.32714464952178
Unknown River,River,United States of America,,0,62.47009184419704,-153.72461825428653
Unknown River,River,Canada,,0,61.90634343224268,-126.51658520720652
Unknown River,River,Canada,,0,64.01032916442314,-127.22787078470199
Unknown River,River,Canada,,0,46.66422645814222,-66.33203930352872
Unknown River,River,Canada,,0,49.29241089957399,-78.34911041165003
Unknown River,River,Mexico,,0,24.104723383488956,-99.39734319124089
Unknown River,River,United States of America,,0,44.85275131557779,-69.79816618388337
Unknown River,River,Canada,,0,49.819526855776246,-82.85806825051424
Unknown River,River,United States of America,,0,59.24824669012545,-156.33807833609112
Unknown River,River,Canada,,0,55.53977823685042,-107.97457220498107
Unknown River,River,Canada,,0,55.73302319564888,-108.25421786904302
Unknown River,River,Canada,,0,61.16371102117797,-135.16076422779386
Unknown River,River,Canada,,0,60.975471873582485,-134.9684934389424
Unknown River,River,Canada,,0,50.273697201655985,-93.04375411535976
Unknown River,River,Canada,,0,50.06368240035514,-92.18289924824697
Unknown River,River,United States of America,,0,39.590041616849774,-121.3834550674191
Unknown River,River,United States of America,,0,39.56145959789086,-121.10037753740721
Unknown River,River,United States of America,,0,37.188488799514474,-110.76889610118857
Unknown River,River,United States of America,,0,37.060781738084536,-108.694386712446
Unknown River,River,United States of America,,0,43.317265108255235,-108.16659129530976
Unknown River,River,United States of America,,0,43.45126243863027,-108.78848497951672
Unknown River,River,Canada,,0,56.17664119762711,-76.29579548363566
Unknown River,River,Canada,,0,56.203884462283526,-75.40343343856229
Unknown River,River,Canada,,0,63.89726173360538,-98.16005742772919
Unknown River,River,Canada,,0,63.583077414305485,-98.31058270878972
Unknown River,River,Canada,,0,60.25394290790031,-99.36269654602688
Unknown River,River,Canada,,0,60.271600733118916,-98.11533037081152
Unknown River,River,Canada,,0,62.32502470633798,-101.16812189432773
Unknown River,River,Canada,,0,61.69777999366465,-101.45493732921707
Unknown River,River,United States of America,,0,40.62764545606173,-118.2987984824714
Unknown River,River,United States of America,,0,40.768895428066486,-116.8629188684732
Unknown River,River,Mexico,,0,28.870930369677453,-109.63195457106177
Unknown River,River,Mexico,,0,28.979506810179895,-109.61086114352442
Unknown River,River,United States of America,,0,35.525834508883555,-102.62382894833675
Unknown River,River,United States of America,,0,35.545090660032216,-99.82231870301545
Unknown River,River,Mexico,,0,26.61807038212439,-108.53444020831921
Unknown River,River,Mexico,,0,26.40392476645296,-108.68111116377318
Unknown River,River,Mexico,,0,20.063094313299555,-100.49244253556515
Unknown River,River,Mexico,,0,20.12100388252595,-101.06096899707742
Unknown River,River,Canada,,0,62.28411910198485,-111.87804729628283
Unknown River,River,Canada,,0,62.86132400403256,-108.69398053302976
Unknown River,River,United States of America,,0,44.76293932211668,-100.97890830745965
Unknown River,River,United States of America,,0,43.816689051916455,-103.1264429975637
Unknown River,River,United States of America,,0,33.47923940003066,-80.33723188383264
Unknown River,River,United States of America,,0,33.830171547094615,-80.85144407585071
Unknown River,River,United States of America,,0,47.903240972682305,-114.10414120452995
Unknown River,River,United States of America,,0,48.250344606417414,-114.32851629337397
Unknown River,River,United States of America,,0,29.354343375790716,-81.62914014148245
Unknown River,River,United States of America,,0,29.12427438190277,-81.27952555560907
Unknown River,River,Mexico,,0,18.044785872464246,-94.44360247466074
Unknown River,River,Mexico,,0,17.58999533167431,-94.76763988995027
Unknown River,River,United States of America,,0,41.4825224245836,-112.22508259925026
Unknown River,River,United States of America,,0,41.91679356216257,-111.42934782167383
Unknown River,River,Mexico,,0,26.16822856593886,-98.96676728830427
Unknown River,River,Mexico,,0,25.541653050246914,-99.51436147137431
Unknown River,River,Canada,,0,66.93595646838533,-124.57654799372995
Unknown River,River,Canada,,0,68.34057962155869,-126.76258464507158
Unknown River,River,Canada,,0,48.60775969907975,-72.06175192234518
Unknown River,River,Canada,,0,49.350188051436355,-72.81021289212076
Unknown River,River,United States of America,,0,33.29142919084378,-80.05408376096922
Unknown River,River,United States of America,,0,33.0932584115335,-79.97574771366908
Unknown River,River,United States of America,,0,36.868002389722506,-88.01854824564559
Unknown River,River,United States of America,,0,36.630970827998006,-85.61789088266195
Unknown River,River,United States of America,,0,31.599168487814186,-93.79153493620903
Unknown River,River,United States of America,,0,31.896456044571767,-94.67057896284696
Unknown River,River,United States of America,,0,40.34874917610884,-103.46767249402363
Unknown River,River,United States of America,,0,39.54632942688145,-79.9731800194713
Unknown River,River,United States of America,,0,32.818024926130924,-88.17289454953932
Unknown River,River,Mexico,,0,20.923901279957818,-99.08016156491371
Unknown River,River,Mexico,,0,22.00281185842969,-103.53695768917775
Unknown River,River,Mexico,,0,26.29914263618036,-106.5526578863385
Unknown River,River,Mexico,,0,30.270274453039928,-108.8520498536968
Unknown River,River,Guatemala,,0,15.179624161779016,-89.55811915660671
Unknown River,River,United States of America,,0,41.24963931319302,-86.95879116471
Unknown River,River,Canada,,0,50.50796717083936,-100.35248357792952
Unknown River,River,United States of America,,0,45.62486516996664,-98.42963475186521
Unknown River,River,United States of America,,0,42.77755491676429,-85.08899092846814
Unknown River,River,United States of America,,0,45.18045941803643,-115.07100362945293
Unknown River,River,Canada,,0,62.40381232188112,-134.01790368160903
Unknown River,River,United States of America,,0,66.97345276930884,-157.9103025923557
Unknown River,River,United States of America,,0,37.18961636862697,-80.94024844765404
Unknown River,River,United States of America,,0,38.45006620100505,-95.17456063034618
Unknown River,River,United States of America,,0,42.24760463597093,-93.78971503780785
Unknown River,River,United States of America,,0,44.8424079358281,-119.80958583705682
Unknown River,River,Canada,,0,55.593798547899596,-127.10791890845496
Unknown River,River,Canada,,0,50.66378078996807,-120.65718388290946
Unknown River,River,United States of America,,0,46.05124230993853,-91.65016898454682
Unknown River,River,United States of America,,0,45.74270983640779,-92.45027548563306
Unknown River,River,Canada,,0,53.404583048789625,-84.8564337883591
Unknown River,River,United States of America,,0,36.60637158116249,-90.80403705612366
Unknown River,River,United States of America,,0,39.88451158986791,-83.18624472021091
Unknown River,River,United States of America,,0,30.27893476792983,-82.860153814188
Unknown River,River,Canada,,0,56.6769155268528,-63.13681376860864
Unknown River,River,United States of America,,0,34.832849217036944,-81.61250766280708
Unknown River,River,United States of America,,0,38.20068842038223,-79.53704510919599
Unknown River,River,United States of America,,0,37.62071355920435,-78.68564214877763
Unknown River,River,United States of America,,0,41.1019015304478,-77.75533450218991
Unknown River,River,United States of America,,0,41.30234143098677,-75.01404715385915
Unknown River,River,United States of America,,0,43.282644639041074,-71.45080534209852
Unknown River,River,United States of America,,0,43.04039315046511,-74.70097476779085
Unknown River,River,Canada,,0,43.342071790007076,-80.19291694227205
Unknown River,River,United States of America,,0,37.82996726466456,-84.19170610447081
Unknown River,River,United States of America,,0,35.599662935391116,-92.22536748881167
Unknown River,River,United States of America,,0,39.0301571247281,-89.08674317951137
Unknown River,River,United States of America,,0,42.27053384751596,-91.99206503821574
Unknown River,River,Panama,,0,8.189518322961598,-80.83544094008248
Unknown River,River,Costa Rica,,0,9.845016142495101,-83.35986627622843
Unknown River,River,Nicaragua,,0,12.122625909510054,-84.44498933295183
Unknown River,River,Mexico,,0,16.63041257246064,-97.0180109969653
Unknown River,River,Mexico,,0,22.95263823790888,-104.77254817805368
Unknown River,River,Mexico,,0,21.846084690058298,-105.46650477814421
Unknown River,River,United States of America,,0,39.94458691480013,-101.61030862619764
Unknown River,River,United States of America,,0,40.63219795302719,-81.5304244510047
Unknown River,River,Mexico,,0,27.253438008164263,-107.48248291740857
Unknown River,River,Dominican Rep.,,0,19.549332146502152,-71.07648846889413
Unknown River,River,Mexico,,0,26.726795100350348,-107.38846097967316
Unknown River,River,United States of America,,0,40.553199123781454,-89.58156431547107
Unknown River,River,Canada,,0,45.562298097657866,-73.21618958751337
Unknown River,River,United States of America,,0,38.43590594091258,-81.70737362178942
Unknown River,River,United States of America,,0,38.21254344188287,-93.01723360986956
Unknown River,River,United States of America,,0,45.18387889714412,-107.89162851885949
Unknown River,River,United States of America,,0,44.35339289261344,-88.21102016581423
Unknown River,River,United States of America,,0,29.64417953629627,-90.58969893253467
Unknown River,River,Canada,,0,58.40094567627667,-105.79182450270343
Unknown River,River,Canada,,0,66.4525684923705,-109.70193960148956
Unknown River,River,Canada,,0,55.26989382025843,-114.39634641982171
Unknown River,River,Canada,,0,59.70111446164247,-72.31913481332806
Unknown River,River,Canada,,0,46.066592919267485,-80.51503360058197
Unknown River,River,Canada,,0,55.52969401701554,-92.87603088982324
Unknown River,River,Canada,,0,48.90444926143642,-55.98067074772272
Unknown River,River,Canada,,0,45.24249126332157,-62.29106173181091
Unknown River,River,United States of America,,0,39.79716879276171,-81.80611368539375
Unknown River,River,Canada,,0,46.07539002685514,-75.92448003050747
Unknown River,River,Canada,,0,47.44139236783452,-73.15011164411473
Unknown River,River,United States of America,,0,47.82423737186912,-119.97148437500005
Unknown River,River,United States of America,,0,39.09964674054938,-95.72130275018668
Unknown River,River,United States of America,,0,39.945741275739024,-98.68507992451032
Unknown River,River,Canada,,0,56.673391431987845,-92.6747653806128
Unknown River,River,Mexico,,0,16.17836503494242,-97.66826168391893
Unknown River,River,Canada,,0,54.15834392950377,-91.08569951580736
Unknown River,River,Canada,,0,53.14772065410015,-92.86580578047669
Unknown River,River,United States of America,,0,42.78363925744894,-76.94861373256866
Unknown River,River,United States of America,,0,43.08956634650768,-76.5846835648162
Unknown River,River,El Salvador,,0,14.009573958581463,-88.98667412743329
Unknown River,River,El Salvador,,0,13.94518811210623,-88.92908041934425
Unknown River,River,Mexico,,0,16.35721885028751,-92.74458242077613
Unknown River,River,Mexico,,0,17.47280360823354,-93.13978452119433
Unknown River,River,Mexico,,0,27.536691007293783,-105.52769762068401
Unknown River,River,Mexico,,0,28.293591441612058,-105.63277484207482
Unknown River,River,Canada,,0,55.08458383547846,-69.47146889757369
Unknown River,River,Canada,,0,55.92985942357566,-69.03955893137652
Unknown River,River,Canada,,0,49.819543409591766,-71.47667013337991
Unknown River,River,Canada,,0,50.3243137897235,-71.36818573024189
Unknown River,River,United States of America,,0,44.44032308196952,-110.28492947713626
Unknown River,River,United States of America,,0,46.08580084266905,-107.73108918568371
Unknown River,River,United States of America,,0,44.32177413469371,-89.90317755884519
Unknown River,River,United States of America,,0,44.26045761346968,-89.8753353146785
Unknown River,River,United States of America,,0,41.91981986447062,-104.85381263470346
Unknown River,River,United States of America,,0,41.8292564757836,-104.47158885702562
Unknown River,River,Mexico,,0,18.575989661509777,-101.10132650828555
Unknown River,River,Mexico,,0,18.33711644594941,-99.6281489060754
Unknown River,River,Canada,,0,48.59787207797011,-76.38286506306054
Unknown River,River,Canada,,0,48.80415429785269,-76.75851426046745
Unknown River,River,Canada,,0,50.378161682161675,-77.84998254333273
