driver-CR1-237p-dec_payld-base-sinr_db,16.871639,16.869713,16.867666,16.897663,16.854080,16.879220,16.871873,16.826398,16.228859,16.881826,16.866173,16.846467,16.881939,16.850486,16.878799,16.884905,16.489467,16.869669,16.531602,16.861769,16.871222,16.868898,16.602357,16.403471,16.486316,16.878008,16.333954,16.679028,16.611930,16.798496,16.772136,16.659880,16.695629,16.749810,16.383832,16.453845,16.517072,16.785445,16.525124,16.330076,16.590535,16.496120,16.416486,15.981236,16.567732,15.930128,16.286913,15.875858,15.948745,16.128835,15.855907,16.046989,15.847783,15.508592,15.163760,15.659157,15.298977,15.112593,15.354633,15.087214,15.443246,15.162985,14.744695,14.825645,14.656336,14.361212,14.189257,14.035868,13.742640,13.828040,13.484991,13.219471,13.306313,12.919578,12.491400,12.482977,11.659993,11.692930,11.495089,10.788754,10.482130,10.423850,9.976159,9.707314,9.353053,8.945361,8.564286,8.041812,7.686413,7.372406,6.697614,6.332855,5.824673,5.583929,5.069763,4.566555,3.836809,3.704375,3.145200
driver-CR1-237p-dec_payld-rlydd-tx_power_mw,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000
driver-CR1-237p-dec_payld-rlydd-attenuation_linear,1.466258e-15,1.466248e-15,1.466259e-15,1.466215e-15,1.466247e-15,1.466237e-15,1.466240e-15,1.466225e-15,1.466198e-15,1.466185e-15,1.466209e-15,1.466205e-15,1.466216e-15,1.466201e-15,1.466201e-15,1.466213e-15,1.466242e-15,1.466221e-15,1.466236e-15,1.466221e-15,1.466230e-15,1.466224e-15,1.466226e-15,1.466228e-15,1.466236e-15,1.466236e-15,1.466238e-15,1.466232e-15,1.466230e-15,1.466226e-15,1.466224e-15,1.466229e-15,1.466219e-15,1.466223e-15,1.466216e-15,1.466221e-15,1.466219e-15,1.466221e-15,1.466228e-15,1.466229e-15,1.466236e-15,1.466229e-15,1.466237e-15,1.466229e-15,1.466226e-15,1.466224e-15,1.466228e-15,1.466229e-15,1.466226e-15,1.466229e-15,1.466227e-15,1.466227e-15,1.466234e-15,1.466229e-15,1.466229e-15,1.466233e-15,1.466232e-15,1.466231e-15,1.466231e-15,1.466232e-15,1.466232e-15,1.466234e-15,1.466229e-15,1.466234e-15,1.466233e-15,1.466231e-15,1.466228e-15,1.466233e-15,1.466234e-15,1.466233e-15,1.466231e-15,1.466231e-15,1.466231e-15,1.466230e-15,1.466230e-15,1.466231e-15,1.466231e-15,1.466230e-15,1.466228e-15,1.466227e-15,1.466228e-15,1.466226e-15,1.466227e-15,1.466226e-15,1.466225e-15,1.466226e-15,1.466227e-15,1.466227e-15,1.466227e-15,1.466227e-15,1.466226e-15,1.466227e-15,1.466227e-15,1.466227e-15,1.466228e-15,1.466227e-15,1.466227e-15,1.466227e-15,1.466227e-15
driver-CR1-237p-dec_payld-rlydd-attenuation_db,148.337896,148.337924,148.337894,148.338024,148.337928,148.337960,148.337949,148.337993,148.338074,148.338112,148.338041,148.338053,148.338019,148.338065,148.338066,148.338029,148.337944,148.338005,148.337961,148.338005,148.337978,148.337998,148.337990,148.337984,148.337961,148.337962,148.337956,148.337974,148.337980,148.337990,148.337995,148.337983,148.338011,148.337999,148.338020,148.338006,148.338012,148.338007,148.337984,148.337982,148.337962,148.337981,148.337958,148.337981,148.337991,148.337996,148.337985,148.337981,148.337992,148.337983,148.337989,148.337987,148.337968,148.337982,148.337981,148.337969,148.337972,148.337975,148.337976,148.337972,148.337972,148.337967,148.337981,148.337969,148.337970,148.337976,148.337985,148.337971,148.337968,148.337970,148.337976,148.337975,148.337975,148.337978,148.337978,148.337976,148.337975,148.337978,148.337985,148.337988,148.337986,148.337990,148.337989,148.337992,148.337993,148.337991,148.337989,148.337987,148.337986,148.337987,148.337990,148.337988,148.337988,148.337988,148.337986,148.337987,148.337987,148.337988,148.337988
driver-CR1-237p-dec_payld-rlydd-rx_power_mw,4.744718e-10,4.744687e-10,4.744720e-10,4.744578e-10,4.744683e-10,4.744648e-10,4.744660e-10,4.744612e-10,4.744523e-10,4.744482e-10,4.744560e-10,4.744546e-10,4.744583e-10,4.744533e-10,4.744533e-10,4.744572e-10,4.744665e-10,4.744599e-10,4.744647e-10,4.744599e-10,4.744628e-10,4.744607e-10,4.744615e-10,4.744622e-10,4.744647e-10,4.744646e-10,4.744653e-10,4.744633e-10,4.744627e-10,4.744615e-10,4.744609e-10,4.744623e-10,4.744592e-10,4.744606e-10,4.744583e-10,4.744598e-10,4.744591e-10,4.744597e-10,4.744622e-10,4.744624e-10,4.744645e-10,4.744625e-10,4.744651e-10,4.744625e-10,4.744614e-10,4.744609e-10,4.744621e-10,4.744625e-10,4.744613e-10,4.744623e-10,4.744617e-10,4.744618e-10,4.744639e-10,4.744624e-10,4.744625e-10,4.744638e-10,4.744635e-10,4.744632e-10,4.744630e-10,4.744635e-10,4.744635e-10,4.744640e-10,4.744625e-10,4.744639e-10,4.744637e-10,4.744631e-10,4.744621e-10,4.744636e-10,4.744639e-10,4.744637e-10,4.744630e-10,4.744632e-10,4.744632e-10,4.744628e-10,4.744629e-10,4.744630e-10,4.744632e-10,4.744628e-10,4.744621e-10,4.744617e-10,4.744620e-10,4.744615e-10,4.744617e-10,4.744613e-10,4.744612e-10,4.744614e-10,4.744617e-10,4.744619e-10,4.744619e-10,4.744619e-10,4.744616e-10,4.744617e-10,4.744618e-10,4.744617e-10,4.744619e-10,4.744619e-10,4.744618e-10,4.744618e-10,4.744618e-10
driver-CR1-237p-dec_payld-rlydd-rx_power_dbm,-93.237896,-93.237924,-93.237894,-93.238024,-93.237928,-93.237960,-93.237949,-93.237993,-93.238074,-93.238112,-93.238041,-93.238053,-93.238019,-93.238065,-93.238066,-93.238029,-93.237944,-93.238005,-93.237961,-93.238005,-93.237978,-93.237998,-93.237990,-93.237984,-93.237961,-93.237962,-93.237956,-93.237974,-93.237980,-93.237990,-93.237995,-93.237983,-93.238011,-93.237999,-93.238020,-93.238006,-93.238012,-93.238007,-93.237984,-93.237982,-93.237962,-93.237981,-93.237958,-93.237981,-93.237991,-93.237996,-93.237985,-93.237981,-93.237992,-93.237983,-93.237989,-93.237987,-93.237968,-93.237982,-93.237981,-93.237969,-93.237972,-93.237975,-93.237976,-93.237972,-93.237972,-93.237967,-93.237981,-93.237969,-93.237970,-93.237976,-93.237985,-93.237971,-93.237968,-93.237970,-93.237976,-93.237975,-93.237975,-93.237978,-93.237978,-93.237976,-93.237975,-93.237978,-93.237985,-93.237988,-93.237986,-93.237990,-93.237989,-93.237992,-93.237993,-93.237991,-93.237989,-93.237987,-93.237986,-93.237987,-93.237990,-93.237988,-93.237988,-93.237988,-93.237986,-93.237987,-93.237987,-93.237988,-93.237988
driver-CR1-237p-dec_payld-rlydd-noise_power_mw,9.642408e-12,9.642904e-12,9.642088e-12,9.642145e-12,9.642398e-12,9.642263e-12,9.642364e-12,9.642266e-12,9.642185e-12,9.642619e-12,9.642407e-12,9.642366e-12,9.642452e-12,9.642500e-12,9.642572e-12,9.642588e-12,9.641853e-12,9.641937e-12,9.642089e-12,9.641840e-12,9.642466e-12,9.642244e-12,9.642133e-12,9.642422e-12,9.642130e-12,9.642385e-12,9.642296e-12,9.642520e-12,9.642411e-12,9.642401e-12,9.642170e-12,9.642209e-12,9.642596e-12,9.642299e-12,9.642519e-12,9.642148e-12,9.642364e-12,9.642324e-12,9.642249e-12,9.642651e-12,9.642734e-12,9.642029e-12,9.642513e-12,9.642164e-12,9.642461e-12,9.642238e-12,9.642768e-12,9.642074e-12,9.642658e-12,9.642492e-12,9.642519e-12,9.642366e-12,9.642272e-12,9.642483e-12,9.642512e-12,9.642326e-12,9.642323e-12,9.642508e-12,9.642582e-12,9.642030e-12,9.642434e-12,9.642118e-12,9.642774e-12,9.642844e-12,9.642308e-12,9.642435e-12,9.642668e-12,9.642589e-12,9.642244e-12,9.642264e-12,9.642056e-12,9.642073e-12,9.642012e-12,9.642731e-12,9.642601e-12,9.642449e-12,9.641935e-12,9.642450e-12,9.642475e-12,9.642073e-12,9.642882e-12,9.642588e-12,9.642111e-12,9.642721e-12,9.642665e-12,9.642386e-12,9.641965e-12,9.642076e-12,9.642311e-12,9.642271e-12,9.642448e-12,9.642750e-12,9.643178e-12,9.642392e-12,9.642416e-12,9.642783e-12,9.642159e-12,9.642638e-12,9.641264e-12
driver-CR1-237p-dec_payld-rlydd-total_power_mw,4.840695e-10,4.841373e-10,4.842455e-10,4.842509e-10,4.842077e-10,4.841056e-10,4.841083e-10,4.941196e-10,4.840065e-10,4.841290e-10,4.841302e-10,4.841308e-10,4.840442e-10,4.840918e-10,4.840648e-10,4.895231e-10,4.841147e-10,4.888737e-10,4.840387e-10,4.841161e-10,4.841203e-10,4.884618e-10,4.902019e-10,4.885771e-10,4.841378e-10,4.924371e-10,4.841214e-10,4.845491e-10,4.845333e-10,4.849602e-10,4.860927e-10,4.862890e-10,4.861509e-10,4.904303e-10,4.899901e-10,4.896223e-10,4.856250e-10,4.896048e-10,4.927797e-10,4.869854e-10,4.902667e-10,4.893558e-10,4.970959e-10,4.891664e-10,5.002430e-10,4.884622e-10,5.005429e-10,4.995824e-10,4.924221e-10,4.984893e-10,4.936643e-10,4.973448e-10,5.019685e-10,5.090592e-10,5.008223e-10,5.079896e-10,5.111467e-10,5.078259e-10,5.101651e-10,5.086357e-10,5.110159e-10,5.145359e-10,5.142568e-10,5.174587e-10,5.219258e-10,5.251485e-10,5.249480e-10,5.330935e-10,5.302787e-10,5.374882e-10,5.422047e-10,5.421601e-10,5.496881e-10,5.544707e-10,5.531169e-10,5.707283e-10,5.683140e-10,5.756144e-10,5.921055e-10,5.932308e-10,5.959272e-10,6.105752e-10,6.163421e-10,6.272857e-10,6.351691e-10,6.450237e-10,6.608530e-10,6.707794e-10,6.805178e-10,7.066960e-10,7.129917e-10,7.399909e-10,7.472960e-10,7.729778e-10,7.940392e-10,8.273229e-10,8.359010e-10,8.680884e-10,8.916676e-10
driver-CR1-237p-dec_payld-rlydd-interference_mw,6.641575e-14,1.219006e-13,2.083704e-13,1.758245e-13,1.967182e-13,1.025768e-13,1.207553e-13,1.008457e-11,5.811084e-14,1.501083e-13,1.134011e-13,1.291478e-13,7.416516e-14,1.165469e-13,8.191218e-14,5.552677e-12,1.245021e-13,4.929705e-12,7.296429e-14,1.196942e-13,1.154852e-13,4.474440e-12,6.224860e-12,4.584052e-12,1.364741e-13,8.432140e-12,1.160109e-13,5.651333e-13,5.356651e-13,9.439319e-13,2.071223e-12,2.292257e-12,2.148855e-12,6.432282e-12,5.992273e-12,5.625043e-12,1.635790e-12,5.600488e-12,8.790002e-12,3.006451e-12,6.286557e-12,5.350793e-12,1.308964e-11,5.146811e-12,1.622885e-11,4.478931e-12,1.653165e-11,1.557198e-11,8.434180e-12,1.449683e-11,9.657440e-12,1.334104e-11,1.795813e-11,2.505351e-11,1.682054e-11,2.397478e-11,2.713013e-11,2.380738e-11,2.614393e-11,2.461934e-11,2.700503e-11,3.052588e-11,3.024506e-11,3.343451e-11,3.789640e-11,4.112690e-11,4.092729e-11,4.906516e-11,4.625999e-11,5.346334e-11,5.817758e-11,5.813222e-11,6.565619e-11,7.043599e-11,6.908190e-11,8.669123e-11,8.427466e-11,9.157542e-11,1.080656e-10,1.091833e-10,1.118814e-10,1.265260e-10,1.322933e-10,1.432329e-10,1.511111e-10,1.609673e-10,1.767920e-10,1.867129e-10,1.964520e-10,2.226243e-10,2.289185e-10,2.559182e-10,2.632182e-10,2.889002e-10,3.099572e-10,3.432375e-10,3.518160e-10,3.840013e-10,4.075795e-10
driver-CR1-237p-dec_payld-rlydd-snr_db,16.920249,16.919997,16.920395,16.920239,16.920221,16.920251,16.920216,16.920216,16.920171,16.919938,16.920105,16.920111,16.920106,16.920038,16.920006,16.920035,16.920451,16.920352,16.920327,16.920396,16.920141,16.920221,16.920279,16.920155,16.920309,16.920193,16.920240,16.920121,16.920164,16.920158,16.920257,16.920252,16.920049,16.920195,16.920075,16.920257,16.920152,16.920176,16.920233,16.920054,16.920036,16.920335,16.920140,16.920274,16.920129,16.920226,16.919998,16.920314,16.920040,16.920124,16.920106,16.920177,16.920238,16.920130,16.920117,16.920213,16.920211,16.920125,16.920090,16.920343,16.920161,16.920308,16.919999,16.919980,16.920220,16.920157,16.920043,16.920092,16.920251,16.920240,16.920327,16.920321,16.920349,16.920021,16.920080,16.920151,16.920383,16.920148,16.920130,16.920308,16.919945,16.920074,16.920290,16.920012,16.920036,16.920164,16.920356,16.920307,16.920202,16.920220,16.920137,16.920003,16.919811,16.920164,16.920155,16.919989,16.920270,16.920053,16.920672
